Id,Url,Heb Date,En Date,Rabby,Title,Question,Answer
16727,https://www.hidabroot.org/question/16727,"כ""ה אדר א' התשע""ד ",25.02.14,-------,האם מותר לשים בושם בשבת ,,
16744,https://www.hidabroot.org/question/16744,"כ""ה אדר א' התשע""ד ",25.02.14,בהצלחה - מנשה ישראל,הייתי רוצה יותר להבין את נושא הארוחות בשבת לאיזה צדיק מקושרת כל ארוחה ומה הסגולה של כל אחת מהן ,,"שלשת הסעודות לאברהם יצחק ויעקב. ומחלוקת אם הסעודה הראשונה ליצחק והשניה לאברהם או שהסעודה הראשונה לאברהם והשניה ליצחק.
לכל הדעות הסעודה השלישית מכוונת ליעקב אבינו.
הרביעית מכוונת לרגל רביעי שבמרכבה הוא דוד המלך. 
הסעודה הרביעית נאכלת לכתחילה רק עד חצות של ליל מוצאי שבת.
בהצלחה - מנשה ישראל"
16657,https://www.hidabroot.org/question/16657,"כ""ה אדר א' התשע""ד ",25.02.14,-------,"ב""ה רציתי לדעת אם יש בעיה להתגייס למשטרה אני דתי ואני אמור ללכת להיות בסיור",,
16685,https://www.hidabroot.org/question/16685,"כ""ה אדר א' התשע""ד ",25.02.14,-------,"בין המצרים, האם מותר לחדש בגד בשבת בתקופה זו  ",,
16686,https://www.hidabroot.org/question/16686,"כ""ה אדר א' התשע""ד ",25.02.14,בהצלחה - מנשה ישראל   ,לימוד בשבת שלא קשור בלימודי קודש,,"לא. אין היתר בדבר. בפרט כשהלימוד הוא לצורך עסקים שלך. ולא לקניית ידע סתם.
עדיף שתישן ביום השבת באותם שעות שהיית רוצה ללמוד עסקים, ובמקביל תוכל להיות ער בליל מוצאי שבת בכדי ללמוד את לימודי העסקים.
בהצלחה - מנשה ישראל   "
16693,https://www.hidabroot.org/question/16693,"כ""ה אדר א' התשע""ד ",25.02.14,-------,צייד  ג`וקים בשבת,,
16702,https://www.hidabroot.org/question/16702,"כ""ה אדר א' התשע""ד ",25.02.14,-------,הזזתי את נר ההבדלה הוא נשפך ונכבה מה עושים?,,
16636,https://www.hidabroot.org/question/16636,"כ""ה אדר א' התשע""ד ",25.02.14,-------, האם מותר לאכול מפיצה שהיא פותחת בשבת,,
16644,https://www.hidabroot.org/question/16644,"כ""ה אדר א' התשע""ד ",25.02.14,-------,ברכת המזון בשבת,,
16557,https://www.hidabroot.org/question/16557,"כ""ה אדר א' התשע""ד ",25.02.14,-------,חילול שבת בעיקבות מקרים יוצאי דופן,,
16577,https://www.hidabroot.org/question/16577,"כ""ה אדר א' התשע""ד ",25.02.14,"וזכות שמירת שבת כהלכה מועיל למחול לו על כל עונותיו כמ""ש בגמרא כל המשמר שבת כהלכתו אפילו חטא כדור אנוש מוחלין לו שנאמר אשרי אנוש יעשה זאת ובן אדם יחזיק בה שומר שבת מחללו ושומר ידו מעשות כל רע אל תקרי מחללו אלא מחול לו ע""כ העתקתי מדברי הרב הנ""ל. ועל כן המשיכי בשמירת השבת, וה` יההי בעזרך שתזכי לקבל בשכר זה עוד ועוד כוח להתקרב אל ה`. עלי והצליחי - בנימין שמואלי ",שמירת שבת ללא צניעות שוה משהו?,,"שלום וברכה 
שמירת השבת אינה קשורה כלל לצניעות, וגם אם אינך צנועה כעת, שמירת השבת שלך נחשבת מאוד בשמים, ואין קץ לשכרך בעבור כך. השבת היא מיסודות הדת, וטוב מאוד את עושה שאת שומרת שבת אשר שקולה כנגד כל המצות, וכל השומר שבת כהלכתה אפילו עובד עבודה זרה כדור אנוש מוחלין לו. 
ובגודל מעלת השבת יתר על כל המצות אעתיק לך את דברי החפץ חיים בהקדמתו להלכות שבת. כתוב בתורה זכור את יום השבת לקדשו ששת ימים תעבוד וגו` כי ששת ימים עשה ד` את השמים ואת הארץ וגו` הורה לנו ה` בפסוק זה שעניין השבת הוא שורש האמונה לידע שהעולם הוא מחודש ונברא ולא נעשה מעצמו וכיון שה` ברא הכול הוא האדון על הכול ואנחנו עבדיו ומחוייבים לעשות רצונו ולעבדו בכל גופינו ונשמותינו וממונינו כי הכול שלו והזהירה התורה על שמירת השבת י""ב פעמים ואמרו חז""ל כל המשמר את השבת כאלו מקיים כל התורה וכל המחלל השבת כאלו כפר בכל התורה כולה והכול מהטעם שהשבת היא שורש האמונה: וכעין זה כתוב ג""כ במדרש א""ר אלעזר בר אבינא אמר הקב""ה לישראל אם תזכו לשמור שבת מעלה אני עליהם כאלו שמרתם כל מצות שבתורה ואם חיללתם אותו מעלה אני עליכם כאלו חיללתם כל המצות וכן הוא אומר שומר שבת מחללו ושומר ידו מעשות כל רע וכו` דהיינו שההיפך משמירת שבת היא עשיית כל רע. 
וראי את חומר העוון שיש באיסור חילול שבת דהלא ידוע שיש כמה חלקי עונשים על העונות יש עניינים שכשהאדם עובר עליהן הוא רק איסור עשה בלבד חמור מזה העונות שיש עליהן איסור לאו חמור מזה העונות שיש עליהן מיתה בידי שמים חמור מזה העונות שיש עליהן עונש כרת חמור מזה אותן שיש עליהן מיתה בידי אדם והוא מיתת חנק למעלה מזה אותן שעונשן הוא הרג בסייף למעלה מזה אותן שמיתתן בשרפה למעלה מכולם אותן שמיתתן בסקילה כי היא החמורה שבמיתות ועל עוון חילול שבת במזיד הלא מיתתו הוא בסקילה. וגם עונש מחלל שבת הוא בסקילה כעובד כוכבים וכשהוא בלי התראה הוא עכ""פ בכרת מכל זה יוכל האדם לראות את גודל הענין של שבת וכן יש עוד כמה מאמרי חז""ל המפליגים מאד בעון חילול שבת. וז""ל הרמב""ם פ""ל מהלכות שבת, השבת ועבודת כוכבים כל אחת משתיהן שקולה כנגד שאר כל מצות התורה והשבת הוא האות שבין הקב""ה ובינינו לעולם לפיכך כל העובר על שאר המצות הרי הוא בכלל רשעי ישראל אבל המחלל שבת בפרהסיא הרי הוא כעובד עבודת כוכבים ושניהם כעובדי כוכבים לכל דבריהם וכו` ע""ש. 
וגם צריך לדעת הרמ""ח מצוות עשה שבתורה שהטיל ה` על האדם לזוכרם ולשמרם הוא נגד הרמ""ח אברים שבאדם וכמו שישנם איברים שונים יש מהם שאין הנשמה תלויה בהם כמו היד והרגל וכדומה שאפילו אם יחסרו אף שההפסד הוא רב מאוד מאוד אעפ""כ נקרא רק בשם בעל מום ויש שע""י חסרונותיו אינו יכול לחיות על פני תבל כגון שניתז ראשו או שנקרע סגור לבו ששם הוא מקור החיים. כך הוא ג""כ בענייני המצוות שעליהן כתוב אשר יעשה האדם וחי בהם ונאמר כי היא חייך ואורך ימיך ועוד פסוקים הרבה כהנה המורים לנו כי עיקר חיי הנפש לעוה""ב תלוי בקיום התורה יש מצוות שאפילו אם פשע האדם ועבר עליהם הוא נקרא לעוה""ב רק בשם בעל מום וגם זה גנאי גדול הוא לנצח דידוע מה שכתב הרח""ו בשער הקדושה שהחבלה תימצא לנצח בנפשו באותו האבר שפשע בו על רצון ה` 
ונמצא שאם לא הניח תפילין אף אם יקיים האדם את כל המצוות יהיה בעל מום בידו ונמצא כשיקום לעת התחייה כל ישראל יעמדו חיים וקיימים בכל אבריהם והוא יהיה בעל מום ביד השמאלי הזה לנצח שרק בזכות מצות התורה שאדם מקיים באבריו הם זוכים לחיות לעתיד חיי עולם וכל מצוה שברמ""ח מצות מחיה את האבר שברמ""ח השייך לו וכמו שאנו אומרים וחיי עולם נטע בתוכנו וכיון שעבר בשאט נפש על המצווה ההיא אין לו מי שיחיה את האבר ההוא וכמה יתמרמר אח""כ האדם ההוא ע""ז שהכל ידעו את גודל המרותו בד` במצות תפילין. 
וכן אם יהיה בעל מום בשאר איברים ע""י שארי דברים שקלקל וכמו שכתוב בתרגום קהלת על הפסוק סוף דבר הכול נשמע דהיינו שלבסוף הכול יתפרסם לעיני כל ולכן את האלוהים ירא ואת מצותיו שמור כי זה כל האדם ורצה לומר שמהרמ""ח מצוות עשה ושס""ה מצוות לא תעשה שנשמר האדם בימי חייו יבנה לעתיד כל האדם ונמצא כשיקום ויהיה בעל מום באיזה אבר או שיתקלקל לו איזה גיד מגידיו [המכונים נגד שס""ה לאוין שבתורה] יתבוננו הכל איזה מ""ע או לאו עבר בשאט נפש וכמה קלון וכלימה יסבול עי""ז לנצח. ויש ענינים שהם נגד הראש והלב שהם עיקר חיות נפש הקדושה כמו אמונה בד` ובתורתו וענין שמירת שבת דהוא ג""כ יסוד האמונה שאם יחסר לו עניינים ההם כבר נסתלק כל עיקר החיות מנפשו הקדושה וכשהוא חי בעוה""ז הוא חי רק בנפש הבהמית שלו ולא יהיה לו במה להקים בעת התחיה. 
וזכות שמירת שבת כהלכה מועיל למחול לו על כל עונותיו כמ""ש בגמרא כל המשמר שבת כהלכתו אפילו חטא כדור אנוש מוחלין לו שנאמר אשרי אנוש יעשה זאת ובן אדם יחזיק בה שומר שבת מחללו ושומר ידו מעשות כל רע אל תקרי מחללו אלא מחול לו ע""כ העתקתי מדברי הרב הנ""ל. ועל כן המשיכי בשמירת השבת, וה` יההי בעזרך שתזכי לקבל בשכר זה עוד ועוד כוח להתקרב אל ה`. עלי והצליחי - בנימין שמואלי "
16514,https://www.hidabroot.org/question/16514,"כ""ה אדר א' התשע""ד ",25.02.14,,רוצה להתחזק בשמירת שבת,,"שלום וברכההשבת חמדת הימים, ניתנה מתנה לעם ישראל כיום מנוחה לגוף, אך לא פחות מכך הוא יום מנוחה לנפש, יציאה מהשעבוד והעבדות הרודפת וטורדת את הגוף ואת הנפש כל ימי השבוע.ובכן, אף שהטלויזיה הוא כלי להעביר בו את הזמן, אך ברור מעל כל ספק כי הוא מחזיק בשיא עולמי בין טרדני מנוחת הנפש, שהרי עצם העובדה שההתרגלות לצפיה בטלויזיה גורמת להתמכרות קשה, די בכך לקבוע שהוא טורד את הנפש ולוקח ממנה את השליטה העצמית, לעשות ולראות מה ש`אני` רוצה לראות ולשמוע, וזאת מלבד מה שהטלויזיה מראה גם כל מה שהנפש היפה סולדת ממנה, וגוזל שעות איכותיות ביותר שהיו צריכים לשמש לחיזוק הקשר המשפחתי בין איש לאישתו בין אב ואם לצאצאיהם. ואף לולי השבת, היה מן הראוי למחזיקי הטלויזיה, לקבוע יום בשבוע ללא טלויזיה, בכדי לשלוט על יצר ההתמכרות שהוא לא רצוי גם למי שאינו שומר תורה ומצוות.כך שאי הצפיה בטלויזיה בשבת הוא דבר מבורך כשלעצמו בכל קנה מידה, גם לולי האיסורים הכרוכים בכך.יש לנו קובץ הסברה בשם `צוהר` בו מבהיר את רעת הטלויזיה בכלל, וקטעי עיתונות חילונית על ההתמכרות והתוצאות הקשות הנגרמות מכך, בקריאת הקובץ תוכל להיוכח עד כמה הוא הורס ומשחית, ודי בכך להשתכנע כי המנעות מלצפות בכלי זה למשך יום אחד בשבוע, הוא סיבה מצויינת להעביר את הזמן ב`כיף` אמיתי.זאת מלבד העובדה שגילו לנו חז""ל כי מלבד הנשמה היהודית שבקרבנו כל ימי השבוע, נוסף בשבת לכל שומרי השבת `נשמה יתירה` שהוא כמין מלאך עליון המשתכן בנפשנו ביום זה ומסייע להתקרב להקב""ה, וזה חומר למחשבה איך זה נראה הישיבה מול הטלויזיה ביום כזה יחד עם הנשמה המיוחדת הזאת!!!.השארת טלוויזיה דלוקה מערב שבת, זוהי עבירה בדרגת חומרה קלה יותר, ובתקופה הראשונית אם זה קשה לך מאוד, בכל אופן אל תדליק טלוויזיה בשבת, תרד במינון, ובעיקר תפנים עד כמה שביתה מצפיה בטלוויזיה הוא בהחלט מנוחה אמיתית לגוף ולנפש ביחד.לעניין הדלקת החשמל, צריך פשוט להצטייד עם שעון שבת שיכוון מתחילת השבת להדלקת וכיבוי החשמל והמזגן כרצונך.עלה והצלח, אין לך מושג עג כמה עם ישראל כולו צריך לשמירת השבת שלך כמו אויר לנשימה.בהצלחה - מנשה ישראל "
16519,https://www.hidabroot.org/question/16519,"כ""ה אדר א' התשע""ד ",25.02.14,-------,הפלגה בסוף שבוע,,
16544,https://www.hidabroot.org/question/16544,"כ""ה אדר א' התשע""ד ",25.02.14,-------,האם מותר להפעיל מכונה של מכירת שתייה שתעבוד בשבת למרות שאני שומר שבת,,
16463,https://www.hidabroot.org/question/16463,"כ""ה אדר א' התשע""ד ",25.02.14,-------,שריקות פוגעות בפרנסה?,,
16417,https://www.hidabroot.org/question/16417,"כ""ה אדר א' התשע""ד ",25.02.14,-------,האם מותר להסתכל בשעון של פאלפון בשבת,,
16420,https://www.hidabroot.org/question/16420,"כ""ה אדר א' התשע""ד ",25.02.14,-------,האם מותר להניח מערב שבת על פלטה חשמלית ,,
16422,https://www.hidabroot.org/question/16422,"כ""ה אדר א' התשע""ד ",25.02.14,-------,עוגיה פרווה בשקית עם עוגיות חלביות נחשבת חלבית?,,
16441,https://www.hidabroot.org/question/16441,"כ""ה אדר א' התשע""ד ",25.02.14,-------,האם מותר ללכת על דשא בשבת,,
16398,https://www.hidabroot.org/question/16398,"כ""ה אדר א' התשע""ד ",25.02.14,,שלוש פעמים סובבים את נרות שבת,,"שלום וברכההסיבה להעברת הידים על הנרות היא מאוחר ובכל המצוות אנו מברכים קודם לעשייתם, דהיינון שקודם מברכים ואחר כך עושים את המצווה.שונה היא הדלקת הנרות שקודם מדליקים את הנרות- עשיית המצווה, ואחר כך מברכים על הנרות, וכדי שייחשב הדבר כאילו ובירכנו קודם המצוה, נוהגים לכסות את הנרות ואנו מראים שאין ברצונינו להינות מהנירות עדיין ורק לאחר הברכה אנו נהנים מהנירות.יצוין שהספרדים נוהגים לברך תמיד קודם הדלקת נרות.בברכה - בנימין שמואלי "
16318,https://www.hidabroot.org/question/16318,"כ""ה אדר א' התשע""ד ",25.02.14,בברכה - בנימין שמואלי ,"קידוש של שישי,שבת,ומוצאי שבת",,"שלום וברכה 
חובה לשתות בקידוש לפחות 45 מ""ל. אם נשאר מהכוס יש למזוג קצת יין מהבקבוק לתוך הכוס, ולאחר מכן אפשר למזוג חזרה את כל היין לבקבוק. 
בברכה - בנימין שמואלי "
16330,https://www.hidabroot.org/question/16330,"כ""ה אדר א' התשע""ד ",25.02.14,-------,אתר הידברות בשבת,,
16257,https://www.hidabroot.org/question/16257,"כ""ה אדר א' התשע""ד ",25.02.14,שבת שלום - בנימין שמואלי ,דחוף שאלה לשבת,,"שלום וברכה 
אפשר להדליק נרות בבית, ולהתנות שאינה מקבלת שבת, ותוכל לנסוע ברכב. 
שבת שלום - בנימין שמואלי "
16263,https://www.hidabroot.org/question/16263,"כ""ה אדר א' התשע""ד ",25.02.14,עלי והצליחו – בנימין שמואלי ,תיקון על חילול שבת,,"שלום וברכה 
יסוד התשובה הוא החרטה על העבר ושתתחרט באמת על חילול השבת שיצאה מתחת ידה, ולהתוודות על כך בלב שלם לבורא ולבקש את סליחתו, וקבלה לעתיד שגם אם יהיה חם, לא תיכשל לשוב בחטא, וזהו עיקר התשובה. 
כמו כן כדאי לכם מאוד לקבוע שיעור בהלכות שבת, ומומלץ לקנות את הדיסקים של הרב זמיר על הלכות שבת, ולהקשיב וליישם הכול ובזה יתכפר החטא בעזרת ה`. כמו כן כדאי לתרום סכום מסוים לצדקה אשר גם כן ימרק את העוון לגמרי. 
עלי והצליחו – בנימין שמואלי "
16265,https://www.hidabroot.org/question/16265,"כ""ה אדר א' התשע""ד ",25.02.14,שבוע טוב - בנימין שמואלי ,קידוש  והבדלה על היין,,"שלום וברכה 
מבואר בספרים שישנה חשיבות לשעייר מעט מיין הקידוש ולצרפו לכוס ההבדלה ולהבדיל עליו, אבל בטרם תשפוך את שארית היין של הקידוש יש לך למזוג לתוך הכוס של הקיודש מעט יין מהבקבוק כדי שהיין לא יהיה פגום. ברור שחובה שהכוס יכיל לפחות 86 מ""ל. 
שבוע טוב - בנימין שמואלי "
16279,https://www.hidabroot.org/question/16279,"כ""ה אדר א' התשע""ד ",25.02.14,בהצלחה - מנשה ישראל ,יש בעיה להנות מחלול שבת של אחרים ,,"שלום וברכה 
אין צורך לצאת מהחדר המקורר, ומותר להינות מהאוכל שהוצא מהמקרר, כל עוד ולא נעשה מלאכה אסורה באוכל עצמו, כמו חימום ובישול. זאת מעלה גדולה מאוד לשמור שבת גם בסביבה שאיננה שומרת, ולפי גודל הקושי כך גם רב השכר. ואנו מתפללים בתפילת השבת ""והנחילנו ה` אלוקינו באהבה וברצון שבת קדשך וינוחו בה -כל- ישראל מקדשי שמך"", אחד מהם לא נעדר. 
בהצלחה - מנשה ישראל "
16288,https://www.hidabroot.org/question/16288,"כ""ה אדר א' התשע""ד ",25.02.14,בברכה - בנימיןשמואלי ,מותר או אסור לקנות בחנויות ביום חול מאלה שפותחות גם בשבת,,"שלום וברכה 
מסעדה שפתוחה בשבת אסור לקנות בה, מאחר ואין בה השגחה, ואין לה כלל חזקת כשרות. בעיקרון מכולות הפתוחות בשבת אין איסור לקנות דבר כשר ביום חו, אם כי כל אדם האוהב את אביו בשמים לא יכנס למקום המכעיס את בוראו. 
בברכה - בנימיןשמואלי "
16293,https://www.hidabroot.org/question/16293,"כ""ה אדר א' התשע""ד ",25.02.14,בהצלחה - בנימין שמואלי ,תענית דיבור ביום השבת,,"שלום וברכה 
אין כל איסור, וכתבו בפוסקים שעדיף לנהוג כן, ולמעט בדיבורי חול בשבת, וכלימוד חז""ל על הפסוק ""ודבר דבר"" שלא יהא דיבורך של שבת כדיבורך של חול. 
בהצלחה - בנימין שמואלי "
16300,https://www.hidabroot.org/question/16300,"כ""ה אדר א' התשע""ד ",25.02.14,בברכה - בנימין שמואלי ,אמונת שבת בן זוג לחיים,,"שלום וברכה 
אני ממליץ מאוד שילך לסמינר הבא של משפחות או של רווקים, הדבר ישפיע עליו מאוד להאמין במצוות ה`. אם תרצי עזרה והכוונה שלחי את מס` הטלפון שלך ונעזור לך. 
בברכה - בנימין שמואלי "
16215,https://www.hidabroot.org/question/16215,"כ""ה אדר א' התשע""ד ",25.02.14,בברכה - בנימין שמואלי ,האם מותר למחלל שבת לקדש על היין,,"שלום וברכה 
גם מי שמחלל שבת, חייב בכל המצות כולם, ובכללם קיודש על היין בשבת. 
בברכה - בנימין שמואלי "
16240,https://www.hidabroot.org/question/16240,"כ""ה אדר א' התשע""ד ",25.02.14,בברכה - בנימין שמואלי ,למה אנו היהודים צריכים לקדש את השבת שהיא כבר מקודשת,,"שלום וברכה 
מצוה מן התורה לקדש את השבת בדברים כמבואר ברמב""ם יד החזקה - הלכות שבת פרק כט (א) מצות עשה מן התורה לקדש את יום השבת בדברים שנאמר (שמות כ`) זכור את יום השבת לקדשו כלומר זכרהו זכירת שבח וקידוש וצריך לזכרהו בכניסתו וביציאתו בכניסתו בקידוש היום וביציאתו בהבדלה. 
בברכה - בנימין שמואלי "
16250,https://www.hidabroot.org/question/16250,"כ""ה אדר א' התשע""ד ",25.02.14,שבת שלום ומבורך ועדיין לא מאוחר מידי לקבל על עצמכם שלא לכעוס בשבת זו בשום אפן ותזכרו שבשבת זו אתם מגרשים את היצר מביתכם אני בטוח שאם שלוש שבתות לא תריבו ביניכם אתם תזכו לחיים מאושרים. עלו והצליחו – בנימין שמואלי ,הרגשה קשה בשבת,,"שלום וברכה 
מבואר בגמ` מסכת גיטין דף נב עמוד א הנהו בי תרי {שני בני זוג} דאיגרי בהו שטן,{ שהיה השטן מתגרה בהם} דכל בי שמשי {שבכל ערב שבת} הוו קא מינצו בהדי הדדי {היו רבים ביניהם}, איקלע רבי מאיר להתם,{הגיע ר` מאיר לביתם} עכבינהו תלתא בי שמשי {עיכב אצלם שלוש פעמים בביתם} עד דעבד להו שלמא, {עד שעשה שלום ביניהם} שמעיה {ר` מאיר} דקאמר: {השטן} ווי {לי}, דאפקיה {שהוציא} ר` מאיר לההוא גברא {לשטן} מביתיה. 
וביארו בספרים שהשטן יש לו עניין מיוחד לסכסך בין בני זוג לקראת שבת, מאחר והשבת היא מקור הברכה, וכאשר השבת עוברת בשלום וברוגע בין בני הזוג הדבר מוסיף המון ברוחניות ובגשמיות, ולכן אני מציע לכם לעשות את מעשי ר` מאיר ולזרוק את השטן מביתכם, החליטי שבכל מחיר אינכם רבים בשבת על כלום , אינני יודע מה מביא אתכם לריב אבל אתה ואשתך תחליטו שמה שלא יהיה, אף אחד לא כועס ולא מרים את הקול, התאפקי בכל מחיר ואי""ה השטן יסולק בבושת פנים מביתכם ויניח אתכם לנפשכם. 
שבת שלום ומבורך ועדיין לא מאוחר מידי לקבל על עצמכם שלא לכעוס בשבת זו בשום אפן ותזכרו שבשבת זו אתם מגרשים את היצר מביתכם אני בטוח שאם שלוש שבתות לא תריבו ביניכם אתם תזכו לחיים מאושרים. עלו והצליחו – בנימין שמואלי "
16160,https://www.hidabroot.org/question/16160,"כ""ה אדר א' התשע""ד ",25.02.14,אין להתאפר בשבת. יש המקילים להתאפר באבקת פודרא. בברכה - בנימין שמואלי ,||איפור בשבת,,"שלום וברכה 
אין להתאפר בשבת. יש המקילים להתאפר באבקת פודרא. בברכה - בנימין שמואלי "
16179,https://www.hidabroot.org/question/16179,"כ""ה אדר א' התשע""ד ",25.02.14,בברכה - בנימין שמואלי ,מעלת קריאת תהילים,,"שלום וברכה 
מותר להתפלל בשדבת בבכי, וה` יעזור שאכן תפילותיך יתקבלו ברצון. 
בברכה - בנימין שמואלי "
16112,https://www.hidabroot.org/question/16112,"כ""ה אדר א' התשע""ד ",25.02.14,בברכה - בנימין שמואלי ,בנות שלא נשואות נערות גם צריכות להדליק נרות שבת,,"שלום וברכה 
אם האמא מדליקה נרות בבית, אין צורך שהבנות הלא נשואות ידליקו. אם רווקה מתגוררת לבד, חייבת גם היא להדליק נירות שבת. 
בברכה - בנימין שמואלי "
16113,https://www.hidabroot.org/question/16113,"כ""ה אדר א' התשע""ד ",25.02.14,שבת שלום - בנימין שמואלי ,"אם רעבים בבוקר שבת, צריך לעשות קידוש היום או לא חייב ",,"שלום וברכה 
יש לעשות את קידוש היום לפני האכילה. אין הקידוש ארוך אלא את ברכת הגפן בלבד. סדור תפלה - נוסח ספרדי - סדר קידוש היום סַבְרִי מָרָנָן: ועונים - לְחַיִּים: בָּרוּךְ אַתָּה יְהֹוָה, אֱלֹהֵינוּ מֶלֶךְ הָעוֹלָם, בּוֹרֵא פְּרִי הַגֶּפֶן: ושותה רביעית. 
שבת שלום - בנימין שמואלי "
16114,https://www.hidabroot.org/question/16114,"כ""ה אדר א' התשע""ד ",25.02.14,בברכה - בנימין שמואלי ,האם מותר לשים ג`ל בשיער בשבת,,"שלום וברכה 
1. אסור. 
2. דיסק שקנית לשימושך האישי והינך רוצה לצרוב במחשב כדי להקל על שמיעתך את הדיסק ואין הדיסק נמכר או נמסר לאחר, הדבר מותר. 
בברכה - בנימין שמואלי "
16156,https://www.hidabroot.org/question/16156,"כ""ה אדר א' התשע""ד ",25.02.14,בהצלחה - מנשה ישראל ,האם אחרי ארוחה מותר לי להכניס כלים למדיח כמובן שלא להפעיל רק להכניס לתוכו כלים,,"שלום וברכה 
אשריך וטוב חלקך, אחי, על זכייתך העצומה לשמור שבת כהלכתה. א. אם אתה מכניס את הכלים למדיח בכדי שהבית ישאר נקי ומסודר, מותר. 
ב. מותר לשטוף עם סבון נוזלי, ללא ספוג. 
ג. רק עם סמרטוט לא רטוב. 
ד. אסור [וצריך להכין אוכל חם על פלטה מערב שבת]. 
בהצלחה - מנשה ישראל "
