Id,Url,Heb Date,En Date,Rabby,Title,Question,Answer
143839,https://www.hidabroot.org/question/143839,"ו' אב התשע""ה ",22.07.15,בנימין שמואלי,פרק שירה ותפילת נשמת בט' באב,"אני נוהגת לומר פרק שירה ונשמת, ועכשיו אני באמצע תקופה של 40 יום. האם ומתי מותר להגיד אותם בט' באב? תודה. יהי רצון שעד אז, שאלה זו כבר לא תהיה רלוונטית!","שלום וברכה
אין לומר זאת אלא במוצאי תשעה באב.
בברכה,
בנימין שמואלי"
143766,https://www.hidabroot.org/question/143766,"ו' אב התשע""ה ",22.07.15,בנימין שמואלי,האם מותר להניח תפילין בשעות 4-5-6 בערב?,האם מותר להניח תפילין בשעות 18:00-17:00 16:00 בתשעה באב וברגיל,"שלום וברכה
בכל ימות השנה ראוי להניח תפילין בבוקר מוקדם ככל האפשר. מי שלא הספיק, יכול להניח תפילין עד ל13 דקות לאחר שקיעה וכל המקדים הרי זה משובח.
בתשעה באב מניחים תפילין בתפילת המנחה. בני ספרד בארץ ישראל מניחים תפילין כרגיל ומורידים את התפילין לפני הקינות.
בברכה,
בנימין שמואלי"
143739,https://www.hidabroot.org/question/143739,"ו' אב התשע""ה ",22.07.15,בנימין שמואלי,עד מתי יוצר להגיד קריאת שמע של שחרית ?,כולל תפילת שמונה עשרה ?,"שלום וברכה
זמן קריאת שמע הוא כיום בערך ב9 ויש לקרוא קריאת שמע לפני שעה זו. זמן תפילה הוא בערך ב10:20 ויש להקפיד ולהתפלל תפילת עמידה עד לזמן זה וכך גם ברכות קריאת שמע. בדיעבד ניתן להתפלל עד חצות אולם יש הסוברים שבברכות קריאת שמע אין להזכיר שם ומלכות.
בברכה,
בנימין שמואלי"
143729,https://www.hidabroot.org/question/143729,"ו' אב התשע""ה ",22.07.15,בנימין שמואלי,אחרי ערבית - צריך שוב לומר קריאת שמע על המיטה?,"שלום כבוד הרב. רציתי לדעת האם כשאני מתפללת ערבית קצת לפני שאני הולכת לישון, אז אחר כך אני חייבת לומר קריאת שמע שעל המיטה? אשמח לפירוט. בתודה מראש","שלום וברכה
אכן כן.
כך מבואר בגמרא שקריאת שמע שעל המיטה עם כל הפסוקים הנלווים אליה היא מיוחדת לשמירה שנאמרת סמוך לשינה אף שכבר התפללו קודם לכן. אם את מתפללת ממש לפני השינה את יכולה רק להשלים את שאר הפסוקים ואת ברכת המפיל ולא תצטרכי לקרוא שוב את קריאת שמע עצמה. 
בברכה,
בנימין שמואלי"
143664,https://www.hidabroot.org/question/143664,"ו' אב התשע""ה ",22.07.15,בנימין שמואלי,שאלה לגבי נפטר ללא בנים אבל שיש לו נכד מהבנות,"שלום, אני שואל בשם מישהי ששאלה את השאלה בדף הפייסבוק - ""סבי..עליו השלום..שלמה בן אטל..נהרג לפני שנולדתי בתאונה והיו לו רק בנות..יש לו נכד...יום פטירתו שלו בז'. מה עושים?"" ואני מוסיף במידה והנכד אינו יכול להגיד קדיש האם מישהו אחר יכול להגיד ? תודה.","שלום וברכה
ראוי מאוד שהורי הנכד יאשרו לו לומר קדיש וכך הוא יאמר קדיש.
בברכה,
בנימין שמואלי"
143613,https://www.hidabroot.org/question/143613,"ו' אב התשע""ה ",22.07.15,בנימין שמואלי,האם אני צריכה לחזור לתחילת תפילה עם עצרתי באמצע,"שלום! היום שהתפללתי תפילת עמידה ושהייתי בהתחלה (אחרי מגן אברהם) בת שלי התחילה להקיא ואני רצתי מהר אליה וכמובן הפסקתי להתפלל, לאחר כמה דקות התחלתי שוב להתפלל עמידה מהתחלה, האם עשיתי בסדר?","שלום וברכה
א, יש להפסיק ללא דיבור ולטפל בה.
ב. אם שהית בטיפול יותר מהזמן שלוקח בדרך כלל לומר את תפילת העמידה כולו באונס יש להתחיל שוב מההתחלה.
בברכה,
בנימין שמואלי"
143624,https://www.hidabroot.org/question/143624,"ו' אב התשע""ה ",22.07.15,בנימין שמואלי,האם על המחיה מבטל לי את ברכת שהכל,"שלום הרב אם אכלתי מזונות ושתיתי שתיה אז בירכתי על ושהכל על השתיה. ואז בירכתי ברכה אחרונה על המחיה, האם זה מבטל לי את השתיה שבירכתי שהכל ואני צריכה לברך שוב שהכל? או שאני יכולה להמשיך לשתות כי זה ביטל רק את המזונות והברכה שהכל עדיין תקפה עד שאברך נפשות? ומה מומלץ לברך קודם ברכה אחרונה שביניהם המחיה או נפשות?","שלום וברכה
את יכולה להמשיך ולשתות.
ברכת על המחיה קודמת.
בברכה,
בנימין שמואלי"
143832,https://www.hidabroot.org/question/143832,"ו' אב התשע""ה ",22.07.15,הלל מאירס,קריאת שמע על המיטה בשנת צהריים,האם צריך לקרוא קריאת שמע על המיטה בזמן שאני הולך לישון שנת צהריים? תודה,"שלום רב,
לא נוהגים לקרוא שום חלק מקריאת שמע על המיטה לפני שנת צהריים.
מקורות: ראה רמ""א אורח חיים (סימן רלא) ומשנה ברורה (סק""ג). וע""ע מה שהביא בזה בספר הלכה ברורה (שם סעיף ב, ושער הציון שם).
בברכה,
הלל מאירס"
143404,https://www.hidabroot.org/question/143404,"ה' אב התשע""ה ",21.07.15,בנימין שמואלי,די דחוף..,מותר להתפלל ערבית לפני צאת הכוכבים? ואם כן באילו מקרים? תודה!,"שלום וברכה
בכל עת צורך ניתן להתפלל מנחה לפני פלג המחנה וערבית לאחר פלג המנחה.
בכל מקרה צריך לשוב ולקרוא קריאת שמע שלע המיטה בצאת הכוכבים.
בברכה,
בנימין שמואלי"
143443,https://www.hidabroot.org/question/143443,"ה' אב התשע""ה ",21.07.15,-------,איך אפשר להסביר שתהילים מופיע גם בברית החדשה,"איך אפשר להסביר שתהילים שנחשב ספר מאד חשוב ובעל סגולות, מופיע גם בברית החדשה? האם גוי שקורא תהילים גם זוכה לישועות? מה ההבדל בין נשמה של יהודי לנשמה של גוי? גוי גם זוכה לעולם הבא?",
143445,https://www.hidabroot.org/question/143445,"ה' אב התשע""ה ",21.07.15,רב נחום,תשע מילים בברכה,"למה כול הברכות כגון ברכת שהכל נהיה בדברו יש בהם תשע מילים, רק שאדם עונה אמן הברכות נהיות עם עשר. רק הברכה היחידה המוציא לחם עם עשר מלים.","לכבוד השואל, 
לא ראיתי משהו על זה - אבל ידוע שעל פי קבלה המספר עשר מסמל שלימות, ולכן יתכן שהעונה ""אמן"" משלים את הברכה. 
כמו כן בברכת המוציא לבדה ישנה כבר עשר תיבות לרמז על שלימות ההשפעה של כל העשר שכבר כלולים בהשפעת הלחם - המאכל הכי בסיסי בחיי האדם [וכפי שנזכר בתורה כדוגמא לכל מאכלי האדם (דברים פרק ח - ג)]. 
בברכה, 
רב נחום"
143367,https://www.hidabroot.org/question/143367,"ה' אב התשע""ה ",21.07.15,,ברכת שהחיינו על בגדים חדשים,"בימינו כשיש שפע עצום של בגדים, ואנו קונים ומתחדשים כל הזמן, האם עדיין יש לברך שהחיינו על הבגד?? תודה רבה!!","שלום רב,
גם בזמנינו יש לברך שהחיינו על בגדים חשובים שגורמים לאדם שמחת הלב, אולם על בגדים שאינם חשובים כמו חלוק וגרביים ובגדים פנימיים אין לברך שהחיינו.

מקורות: יעויין שלחן ערוך אורח חיים (סימן רכג סעיף ו) ומשנה ברורה שם. וע""ע בספר לפאר ולברך (עמוד קכח הערה א) ובספר אשרי האיש חלק אורח חיים חלק א' (פרק לט סעיף כב) ובשו""ת דברי פינחס חלק ב' (סימן יח).
בברכה,

הלל מאירס"
143566,https://www.hidabroot.org/question/143566,"ה' אב התשע""ה ",21.07.15,הלל מאירס,"אמירת ""נשמת כל חי"" בבין המצרים","שלום כבוד הרב, 
האם מותר להגיד ״נשמת כל חי״ בבין המצרים?
תודה רבה מראש","שלום רב,
מותר לומר ""נשמת כלי חי"" בבין המצרים.
בברכה,
הלל מאירס"
143243,https://www.hidabroot.org/question/143243,"ד' אב התשע""ה ",20.07.15,לשם בניהו,פסוקים לשמות,"בס""ד שלום וברכה, רציתי לדעת מהם הפסוקים של השמות בניהו דניאל? תודה רבה.","שלום וברכה
לשם בניהו"
143124,https://www.hidabroot.org/question/143124,"ד' אב התשע""ה ",20.07.15,בנימין שמואלי,תפילת אשכבה לניפטר,"1. האם אישה יכולה לקרוא תפילת אשכבה לניפטר ? 2. האם ניתן לקרוא תפילת אשכבה מתי שרוצים או רק בימים מסויימים ? 3. האם אומרים את תפילת האשכבה רק בקבר של הניפטר או שאפשר גם מהבית או מכל מקום אחר ? 4. האם אפשר להדליק נר לעילוי נשמת הניפטר במשך השנה הראשונה של פטירתו, בכל זמן ? תודה, תזכו למצוות !!
 ","שלום וברכה
1. יכולה. כמובן שלא תאמר קדיש.
2. מתי שרוצים.
3. אפשר בכל מקום.
4. ניתן בכל זמן ובכל עת.
בברכה,
בנימין שמואלי"
143205,https://www.hidabroot.org/question/143205,"ד' אב התשע""ה ",20.07.15,,על מה מברכים ברכת בורא נפשות?,"מתי מברכים בברכה אחרונה ""בורא נפשות רבות""? תודה רבה על העזרה","שלום רב,
מברכים בורא נפשות לאחר אכילת כל סוגי האוכל שברכתם הראשונה היא שהכל (כמו בשר, ביצים וגבינה וכו') בשיעור 27 גרם, וכן לאחר שתייה בשיעור 86 סמ""ק, חוץ מן היין שעליו מברכים על הגפן ועל פרי הגפן.
בברכה,
הלל מאירס
 "
142834,https://www.hidabroot.org/question/142834,"ג' אב התשע""ה ",19.07.15,בנימין שמואלי,כשמזכירים שם של ניפטר,"שלום כבוד הרב, ותודה רבה על כל התשובות! ועל האפשרות הנהדרת לשלוח שאלות. יש לי כמה שאלות 1. מה קורה כשמזכירים שם של ניפטר? האם נישמתו נימצאת באותו המקום בו מזכירים את שמה? 2. שמעתי שבשבת עדיף לא להזכיר שם של ניפטר, או להזכיר כמה שפחות. כי מעירים אותו ממנוחתו. האם זה נכון? 3. ואם זה נכון, אז כאשר אני קוראת תהילים בשבת, אני מזכירה את שמם של הניפטרים שאני קוראת לזכותם האם מהבחינה הזו זה בסדר להזכירם בשבת? יום טוב.
 ","שלום וברכה
1. לא מוכרח.
2. לא נכון.
3. בסדר גמור.
בברכה,
בנימין שמואלי"
142792,https://www.hidabroot.org/question/142792,"ג' אב התשע""ה ",19.07.15,-------,האם בנות ספרד יכולות לברך ברוך שאמר בשם ומלכות?,"שלום כבוד הרב, לפי הספרדים דעת הרב עובדיה יוסף זצ""ל, בתפילה לא אומרים את שם ה' בברוך שאמר, יוצר, וישתבח, נכון? אם כך, בברוך שאמר יש שתי ברכות עם שם ה': ברוך אתה ה' אלוקינו מלך העולם הא-ל... "" ועוד ברכה, בסוף, ""ברוך אתה ה' מלך מהולל בתשבחות."" אז את מה לא להגיד בשם ה'? את שתי הברכות או רק אחת מהם? תודה מראש..",
141862,https://www.hidabroot.org/question/141862,"א' אב התשע""ה ",17.07.15,בנימין שמואלי,פסוק,"האם שויתי ה' לנגדי תמיד זה פסוק תודה , מתן","שלום וברכה
פסוק בתהילים פרק טז'.
בברכה,
בנימין שמואלי"
141853,https://www.hidabroot.org/question/141853,"א' אב התשע""ה ",17.07.15,בנימין שמואלי,ברכת שהחיינו**,"שלום הרב, האם מותר לברך ׳שהחיינו׳ על בגד חדש בראש חודש אב? תודה רבה","שלום וברכה
אין ללבוש בגד חדש בימים אלו.
בברכה,
בנימין שמואלי"
141854,https://www.hidabroot.org/question/141854,"א' אב התשע""ה ",17.07.15,הלל מאירס,האם מותר להפסיק בתפילה לצורך ריכוז?,יש מצבים שבאמצע תפילה אני מאבד ריכוז ועוצר לכמה שניות את התפילה עד שאני מתאפס ומתרכז בחזרה. (עומד במקום ולא עושה דברים אחרים). האם זה אסור? האם בתפילת שמונה עשרה אסור? תודה רבה,"שלום רב,
מותר ואף ראוי לנהוג כך כדי שתוכל להתפלל בכוונה.
בברכה,
הלל מאירס"
141707,https://www.hidabroot.org/question/141707,"כ""ט תמוז התשע""ה ",16.07.15,בנימין שמואלי,שכחתי קבלה שקיבלתי על עצמי,קיבלתי על עצמי לומר כל יום ברכות השחר ושחכתי היום... מה אני אמורה לעשות?,"שלום וברכה
יכולה להגיד כל זמן שלא שקעה החמה
בברכה,
בנימין שמואלי"
141641,https://www.hidabroot.org/question/141641,"כ""ט תמוז התשע""ה ",16.07.15, ,ברכה אחרונה על בריה שלמה,"בס""ד,
שלום, מה מברכים על בוטן אחד שנאכל בשלמותו? ידוע לי שברכה ראשונה אדמה. אבל האם צריך לברך מיד ברכה אחרונה? כי הבוטן נאכל בשלמותו (לא נגיסות)... אולי זו בריה שלמה?
אשמח לתשובתכם במהרה.
יום טוב רונית","שלום רב,
1. נכון להיזהר שלא לאכול בוטן אחד שלם, כי יש צד שצריך לברך ברכה אחרונה על ""בריה שלמה"" גם אם היא פחותה משיעור כזית (שלחן ערוך אורח חיים סימן רי סעיף א ומשנה ברורה סק""ה, ושו""ת יביע אומר חלק ח' חלק אורח חיים סימן כה שאלה ג' וחזון עובדיה ברכות עמוד ערב סעיף ד. וע""ע בקובץ מבית לוי חלק טו' עמוד כ סק""ד בשם הגר""ש וואזנר זצ""ל, שבוטן שלם יש לו דין בריה). 
2. כדי לא להיכנס לספק זה - העצה היא לאכול חצי אחד של הבוטן ולבלוע, ואחר כך לאכול את החצי השני (בן איש חי שנה א' פרשת מטות סעיף ה, ברכת הבית שער טז סק""י, וזאת הברכה עמוד 54 בשם הגרי""ש אלישיב זצ""ל, ואור לציון חלק ב' פרק יד תשובה כח).
3. מי שלא עשה כנ""ל ואכל בוטן שלם בבת אחת, אין לו לברך ברכה אחרונה, כי ספק ברכות להקל (משנה ברורה סימן רטו סק""כ).
בברכה,
הלל מאירס
 "
141534,https://www.hidabroot.org/question/141534,"כ""ח תמוז התשע""ה ",15.07.15,בנימין שמואלי,בורא נפשות,שלום!כמה כוסות פלסטיק [רגילים] צריך לשתות כדי לברך בורא נפשות?[כששותים ברצף],"שלום וברכה
קצת יותר מחצי כוס.
בהצלחה,
בנימין שמואלי"
141400,https://www.hidabroot.org/question/141400,"כ""ח תמוז התשע""ה ",15.07.15,בנימין שמואלי ,האם צריך ליטול ידיים על אכילה פחות מכזית,"שלום רב,
מה הכמות שצריך לאכול לחם לברכת המזון? ואם אני אוכלת פחות מהכמות המותרת האם אני צריכה לעשות נטילה? והאם מותר לעשות נטילה על לחם ולא לברך ברכת המזון במידה ואכלתי פחות מהשיעור?","שלום וברכה
כל האוכלת כזית דהיינו כגודל קופסת גפרורים קטנה צריכה לברך ברכת המזון.
נטילת ידיים יש ליטול לכתחילה על כל שהוא. אולם אין מברכים על הנטילה אלא אם אוכלים כביצה שני קופסאות גפרורים.
האוכלת פחות מכזית נוטלת ידיים ואינה מברכת ברכה על הנטילה אלא ברכת המוציא וכן אינה מברכת ברכת המזון.
בברכה,
בנימין שמואלי "
141383,https://www.hidabroot.org/question/141383,"כ""ח תמוז התשע""ה ",15.07.15,בנימין שמואלי,עמידה בקדיש,"שלום. בזמן תפילה כשאני יושב ואומרים קדיש, האם עלי לעמוד? האם יש הבדל במנהגים? תודה.","שלום וברכה
יש בזה אכן חילוקי מנהגים יש שאינם עומדים כלל ויש העומדים עד לאחר יהא שמיה רבא ויש העומדים בכל הקדיש.
בברכה,
בנימין שמואלי"
141423,https://www.hidabroot.org/question/141423,"כ""ח תמוז התשע""ה ",15.07.15,בנימין שמואלי,להיות שליחה בברכת הגומל,"אמה של חברתי למשרד מבקשת ממנה להגיד עבורה ברכת הגומל בבית הכנסת (אמה של חברתי לא מגיעה לבית כנסת), יתכן גם שאין צורך לברך הגומל במקרה הספציפי שהיא מבקשת מה עליה לעשות?","שלום וברכה
שתחזור הביתה ותגיד שהיא אמרה.
אסור לומר הגומל בברכה לאדם אחר.
בברכה,
בנימין שמואלי"
141430,https://www.hidabroot.org/question/141430,"כ""ח תמוז התשע""ה ",15.07.15,-------,ברכה על אוכל ושתייה ללא כיפה,"שלום כבוד הרב! 
במשך היום איני חובש כיפה, ורציתי לשאול אם מותר לי לברך ברכות על מים אוכל וכדומה ללא כיסוי ראש.
ואם אותו דין חל גם על בתוך מבנה שלא תחת כיפת השמים, אם יש הבדל בכלל?",
141194,https://www.hidabroot.org/question/141194,"כ""ז תמוז התשע""ה ",14.07.15,הלל מאירס,האם גוי צריך לענות אמן?,"שלום רב,
אם אני נמצא בחו""ל ויושב באיזשהו מקום עם גוי ומברך על השתייה. האם הוא צריך לענות אמן? ומה העניין בזה? תודה, עמית","שלום וברכה,
מותר לגוי לענות אמן, אך הוא לא חייב.
בברכה,
הלל מאירס"
141290,https://www.hidabroot.org/question/141290,"כ""ז תמוז התשע""ה ",14.07.15,הלל מאירס,האם מותר לתת צדקה באמצע שמונה עשרה?,"האם מותר לתת צדקה באמצע שמונה עשרה? ואם לא - האם מותר לרמוז לו שייקח צדקה מעל השולחן?
תודה.","שלום רב,
אסור לתת צדקה באמצע תפילת שמונה עשרה, ואסור גם לרמוז שייקח צדקה מעל גבי השולחן.
בברכה,
הלל מאירס"
140870,https://www.hidabroot.org/question/140870,"כ""ו תמוז התשע""ה ",13.07.15,בנימין שמואלי,אמירת קדיש ביחיד,"מעוניין להגיד קדיש על פטירת האם במשך שנה, לבד, ללא מניין. מה הנוהג?","שלום וברכה
אי אפשר. אסור ומר קדיש ללא מניין, אין בזה תועלת לנפטרת זה רק יזיק לה מאוד. אם תרצי להועיל לה אציע שתשכרי יהודי ירא שמיים שיאמר עליה קדיש בבית הכנסת בכל יום.
בהצלחה רבה,
בנימין שמואלי"
140733,https://www.hidabroot.org/question/140733,"כ""ה תמוז התשע""ה ",12.07.15,בנימין שמואלי,איך מתגברים על מחשבות רעות בתפילה,כבוד הרב. אני חוזר בתשובה כבר חודש ברוך ה' אני מתפלל במנין אבל לפעמים בשעת התפילה יש לי שלא מרצוני מחשבות רעות אני מנסה להלחם בזה ואני לא כל כך מצליח. איך מתגברים? זה נורא מיאש .,"שלום וברכה
עם מחשבות לא נלחמים, דרכם של מחשבות שכאשר נלחמים בהם הם מתגברים יותר. כאשר מגיעה מחשבה אין להילחם בה אלא להסיח דעת ולשוב לחשוב על התפילה, כך בעז""ה תלמד לשלוט על המחשבה בריכוז.
ראוי לדעת שלדברי המקובלים שהמחשבות הבאות לאדם הינן מחשבות הבאות לידי תיקונן על ידי עבודת התפילה כאשר האדם מתרכז בכל זאת בתפילה ככל יכלתו ולא מסיח דעתו.
בברכה,
בנימין שמואלי"
139928,https://www.hidabroot.org/question/139928,"כ""ה תמוז התשע""ה ",12.07.15,הלל מאירס,מותר לשמוע שיעור תורה אחרי קריאת שמע על המיטה?,"שלום, האם מותר לי לקרוא קריאת שמע על המיטה ולאחר מכן לשמוע שיעור תורה עד שאני נרדמת? תודה","שלום רב,
מותר (וכ""כ בספר שכב כארי עמוד קנא).
בברכה,
הלל מאירס"
139997,https://www.hidabroot.org/question/139997,"כ""ה תמוז התשע""ה ",12.07.15,הלל מאירס,מה מברכים על שימורים?,"האם על תירס או על זיתים או על כל השימורים למיניהם מברכים את הברכה על הירק או הפרי המקורי ""בורא פרי האדמה"" או ""בורא פרי העץ""? 
תודה","שלום רב,
שימורים לא משנה את ברכת הפרי או הירק.
בברכה,
הלל מאירס"
140011,https://www.hidabroot.org/question/140011,"כ""ה תמוז התשע""ה ",12.07.15,הלל מאירס,האם אפשר לברך ברכת המזון מקוצר בעבודה?,"שלום רב! 
האם אפשר לברך ברכת המזון הקצרה בעבודה? תודה רבה!","שלום וברכה,
בזמנינו אין היתר לברך ברכת המזון המקוצר בעבודה, כיוון שאין דרך המעסיק להקפיד בכך, ואם כן מן הסתם על דעת זה הוא מעסיק אנשים שיברכו ברכת המזון כתיקונה.

מקורות: יעויין שלחן ערוך אורח חיים (סימן קצא סעיף ב). וע""ע ערוך השלחן (שם סעיף ד).
בברכה,
הלל מאירס"
139973,https://www.hidabroot.org/question/139973,"כ""ה תמוז התשע""ה ",12.07.15,הלל מאירס,תפילה על העובר,"שלום כבוד הרב, רציתי בבקשה לדעת, כל עוד איני יודעת את מין העובר, איך עליי להתפלל עליו/ה- שיהיה בריא ברמ""ח איבריו ושס""ה גידיו או שתהיה בריאה ברנ""ב איבריה ושס""ה גידיה. האם זה משנה? תודה","שלום רב,
את יכולה להתפלל שהעובר יהיה בריא ושלם בכל איבריו ובכל גידיו. 
בברכה,
הלל מאירס"
