Id,Url,Heb Date,En Date,Rabby,Title,Question,Answer
228360,https://www.hidabroot.org/question/228360,"ט""ו סיון התשע""ז ",09.06.17,בנימין שמואלי,אמירת תהילים,שלום רב! רציתי לדעת אם יש הבדל בין לומר כל יום את אותם פרקי התהילים או שעדיף כל פעם לומר פרקים אחרים? תודה רבה.,"שלום וברכה
אין הבדל כל כך. תלוי מה יגרום לך לכוון יותר ולהתרכז יותר באמירת התהילים.
כמו כן מאחר ויש סגולות נפלאות בפרקי התהילים, לכל פרק יש סגולה בפני עצמה, על כן ראוי לעבור על כל התהילים כדי לזכות לכל הסגולות.
בברכה,
בנימין שמואלי"
228346,https://www.hidabroot.org/question/228346,"ט""ו סיון התשע""ז ",09.06.17,בנימין שמואלי,למה אנו מתפללים ואכפתיים ליהודים בלבד?,"תמיד כשמתפללים או מאחלים רפואה שלמה זה תמיד בתוך שאר חולי ישראל, למה לא בתוך שאר החולים? אנו דואגים רק לעם שלנו? הרי אומרים שעם ישראל אכפתיים וגומלי חסדים","שלום וברכה
כאשר אנו מתפללים עבור חולה אנו מוסיפים להתפלל על כל חולי ישראל מאחר וכאשר מתפללים על אדם יחיד מידת הדין יכולה לקרטג שהאדם הזה אינו ראוי כל כך אולם כאשר מתפללים על כל עם ישראל הרי שזכות הרבים מגינה על החולה ואין מדקדקים בדינו.
כמובן שאם נוסיף את הגויים לעניין הם לא ממש יועילו לקבלת התפילה ולהסר הקיטרוג.
בברכה,
בנימין שמואלי"
228381,https://www.hidabroot.org/question/228381,"ט""ו סיון התשע""ז ",09.06.17,בנימין שמואלי,תפילה ברכבת,"שלום רב, רציתי לשאול: 1. האם אפשרי להתפלל ברכבת כשאני יושבת על המדרגות (=רצפה) ? 2. האם להתפלל 18 בעמידה ולהחזיק במעקה או עדיף בישיבה (כלומר, כן אפשר להתפלל בעמידה אבל צריך להחזיק במעקה כדי לא לפול במקרה שהרכבת בולמת וכדו'..)? 3. האם מותר לחכות קצת (5-10 דקות) לפני שמתחילים 18 (כי יש מקרים שכבר קרובים לתחנה שבה אני צריכה לרדת ואז לא אספיק לסיים 18 לפני שנגיע לתחנה)?","שלום וברכה
1. כן.
2. אם עמידה בהחזקת המעקה ניתן לשמור על ישוב הדעת כראוי, עדיף לעמוד. אם אין ישוב דעת עדיף לשבת.
3. כך ראוי לעשות.
בברכה,
בנימין שמואלי"
228314,https://www.hidabroot.org/question/228314,"י""ד סיון התשע""ז ",08.06.17, ,ברכת התורה אחרי שינה ביום,"שלום וברכה, אם בלילה הייתי ער (כמו בשבועות) ובעלות השחר בירכתי ברכות השחר + ברכת התורה והתפללתי שחרית ואחרי זה הלכתי לישון האם מתי שאני קם צריך לברך פעם נוספת ברכת התורה? תודה רבה","שלום רב,
המנהג הוא שלא לברך ברכות התורה על שינה ביום (שלחן ערוך אורח חיים סימן מז סעיף יא. ועיין שם במשנה ברורה ס""ק כה, ובספר פסקי תשובות אות יד). ומכל מקום נכון לברך בהרהור הלב (קצור שלחן ערוך ילקוט יוסף סימן מז סעיף כו). והיינו, לברך את ברכות התורה בפיו, ורק את שם ה' להרהר בלבו.
בברכה,
הלל מאירס
 "
228319,https://www.hidabroot.org/question/228319,"י""ד סיון התשע""ז ",08.06.17,הלל מאירס,דיבור לפני ברכת אשר יצר,שלום רב! יש הנוהגים שלא לדבר לאחר יציאתם מהשירותים עד אשר יברכו ברכת אשר יצר האם יש עניין בדבר? או שמותר לדבר? תודה רבה!!,"שלום רב,
מותר לדבר לפני שמברכים אשר יצר, אלא שיש מידת חסידות להימנע מכך מחשש שישכח לברך.
בברכה,
הלל מאירס"
228222,https://www.hidabroot.org/question/228222,"י""ג סיון התשע""ז ",07.06.17, ,האם מותר ליולדת בשבת לקחת איתה מסמכים?,האם מותר ליולדת בשבת לקחת איתה מסמכים פלאפון וכדומה? תודה רבה,"שלום רב,
מותר ליולדת לקחת איתה כל סוג של מסמך שנחוץ לה כדי שתוכל להוליד ללא עיכוב. וראוי שתכין את כל המסמכים ותמלא אותם מערב שבת. אין היתר ליולדת לטלטל פלאפון בשבת.
בברכה,
הלל מאירס
 "
228247,https://www.hidabroot.org/question/228247,"י""ג סיון התשע""ז ",07.06.17,בנימין שמואלי,עד מתי אני יכולה להגיד את ברכות השחר?,אם לא אמרתי בבוקר ברכות השחר ועבר הזמן המותר לאומרם למרות שיכולתי לומר אך לא אמרתי מכל מיני סיבות ואני מחליטה שאני רוצה לומר אותן בזמן מסוים אך לא בזמן המוקצב להם מותר לי לאומרם?,"שלום וברכה
מותר לומר ברכות השחר כל היום.
בברכה,
בנימין שמואלי"
228177,https://www.hidabroot.org/question/228177,"י""ב סיון התשע""ז ",06.06.17, ,האם ברכה אחרונה מדאורייתא או מדרבנן?,האם ברכה אחרונה זה מדרבנן או מדאורייתא? כלומר אם מסתפקים בברכה יש להקל או להחמיר? תודה רבה,"שלום רב,
1. בכל הברכות על אכילה ושתייה, בין בברכה ראשונה ובין בברכה אחרונה, אם הסתפק אם ברכת או לא, אין לחזור ולברך (שלחן ערוך אורח חיים סימן רט סעיף ג).
2. אמנם יוצא מן הכלל הוא לחם, שאיש שאכל ממנו כדי שביעה, והסתפק אם בירך ברכת המזון, חוזר ומברך, מפני שברכת המזון מדאורייתא. ואם אכל מהלחם פחות מכדי שביעה, והסתפק אם בירך ברכת המזון, אינו חוזר ומברך, כי באופן כזה ברכת המזון מדרבנן (שלחן ערוך סימן קפד סעיף ד ומשנה ברורה ס""ק טו, ושלחן ערוך סימן רט סעיף ג ומשנה ברורה סק""י).
ובאופן שאכל מהלחם כדי שביעה, והסתפק כנ""ל, חוזר ומברך גם את הברכה הרביעית (""הטוב והמטיב"") בברכת המזון, למרות שחיוב ברכה זו היא רק מדרבנן (משנה ברורה סימן קפד ס""ק יג). ולפי דעת הגר""ע יוסף זצ""ל אין לחזור על ברכה זו. וטוב לברך אותה בהרהור הלב, שבזה אין חשש ברכה לבטלה (חזון עובדיה ברכות עמודים רכ-רכה).
3. אישה שהסתפקה אם בירכה ברכת המזון, המשנה ברורה (סימן קפו סק""ג) הביא בזה מחלוקת גדולי האחרונים - דעת השער אפרים, והחיי אדם, והמגן גבורים, שצריכה לחזור ולברך. אכן בחידושי רבי עקיבא איגר, וכן בברכי יוסף פסקו שאינה צריכה לחזור ולברך. וסיים המשנה ברורה, שהרוצה לסמוך על דעת השער אפרים וסייעתו אין למחות בידו.
ודעת הגר""ע יוסף זצ""ל שאינה חוזרת לברך ברכת המזון מספק. ומכל מקום טוב שתהרהר ברכת המזון בלבה (שו""ת יחוה דעת חלק ו' סימן י), ואם אפשר טוב יותר שתשמע ברכת המזון מאיש שאכל ושבע, ותצא ידי חובתה מדין שומע כעונה (חזון עובדיה שם עמוד רכה).
4. בין איש ובין אישה שאכלו פירות משבעת המינים, והסתפקו אם בירכו אחריהם מעין שלוש אינם חוזרים ומברכים (כך יוצא מהשלחן ערוך אורח חיים סימן רט הנ""ל. וכן פסק בחזון עובדיה שם עמוד רלד. אמנם יעויין משנה ברורה סימן רט סק""י שדעת הרבה ראשונים שאם אכל משבעת המינים כדי שביעה שחיוב ברכה אחרונה הוא מדאורייתא, ולכן במקרה של ספק, ראוי לאכול עוד מאותו המין שיעור כזית ולברך אחריו ויוציא על ידי זה גם את הספק שלו).
בברכה,
הלל מאירס
 "
228096,https://www.hidabroot.org/question/228096,"י""א סיון התשע""ז ",05.06.17,,האם צריך לברך על מים ששותים באמצע הלילה?,"שלום, במהלך היום אני שותה הרבה מים וכן בלילה אני שמה לידי בקבוק כי אני שותה גם במהלך הלילה. שאלתי היא האם עליי לברך ""שהכל"" על המים או שמספיק שאני אברך לפני השינה וזה מוציא את שאר הפעמים שאשתה? האם אני צריכה לברך, האם אני צריכה לקום ליטול ידיים לפני? תודה.","שלום רב,
1. גם אם את שותה מים לפני שאת הולכת לישון ומכוונת שהברכה תפטור את כל מה שתשתי כשתתעוררי בהמשך הלילה, זה לא מועיל, היות ויש הפסק של שנת קבע, ולכן את צריכה לברך על המים כל פעם שתתעוררי (יעויין שלחן ערוך אורח חיים סימן קעח סעיף ז ומשנה ברורה ס""ק מח. וכן העלה בשו""ת יביע אומר חלק ד' חלק אורח חיים סימן ד אות כט).
2. כשאת מתעוררת מהשינה ורוצה לשתות מים, את לא חייבת ליטול ידיים לפני שאת מברכת, אלא ניתן במקום זה לשפשף את הידיים בסדין יבש וכל כיוצא בזה ואז לברך (שו""ת יביע אומר שם אות ל).
בברכה,

הלל מאירס"
228145,https://www.hidabroot.org/question/228145,"י""א סיון התשע""ז ",05.06.17,דניאל בלס,      בטחון ,"התפללתי על איזה משהו ממש חזק במשך שבועיים והשתדלתי להתרכז בתפילה על זה ולא קיבלתי תשובה חיובית לפני שבוע אני עדיין מתפלל ואי קבלת הדבר הזה מרע לי מאוד למה התפילה לא נשמעת?
 ","שלום וברכה ידידי,
 צריך לזכור שאלוקים אוהב אותנו, ולעתים מונע או מעכב אותנו מלקבל דברים שיזיקו לנו בטווח הקרוב.
איני יודע על מה התפללת, אך אני יודע שתפילות לרוב לוקחות זמן, ואינן נענות מיד בדרך כלל. 
 לא כולנו נמצאים באותה דרגה רוחנית, ועל כן ה' מצפה מאיתנו לתפילה כדי להתקרב אליו ולהשיג את תיקוננו בעולם הזה. יש הרבה מחסומים שהתפילה והביטחון הם שפותחים אותם. והקב""ה נתן לנו את הכח להתפלל כדי שנשיג את התיקון המיועד לנו, וכך יפתחו השערים להשגת טוב נגלה.
  גם באופן ההשתדלות, אל תנהג בשונה מדרך הבריות, אלא השתדל בכל עניין בחייך ברמת ההשתדלות הרגילה הנהוגה בעולם, כפי שאתה רואה יהודים יראי שמים נוהגים. והתפלל לה' על כל עניין שאתה משתדל להשגתו.
בכל עניין זה כך. ההשתדלות צריכה להיות באמצעות תפילות לה' על השגת החסר, וכן פעולה בדרך הנהוגה בעולם.
אין לי ספק שיש לך נשמה גבוהה, וירדת לדור של נסיונות ואתגרים כדי לעמוד בהם בכבוד.
אך אתה ודאי מבין שהעולם הזה הוא עולם נסיון, ואם כל תפילה היתה נענית מיד - לא היה לנו שום נסיון בחיים, ולא היו רשעים בעולם... כל המטרה של החיים היא הבחירה החופשית בין טוב לרע. ובדרך שבה אדם רוצה לילך - בה מוליכים אותו משמים. 
תוכל להעמיק בדרגות ההשתדלות בספר חובות הלבבות, שמבאר את רמת הבטחון וחובת ההשתדלות בכל דרגה ודרגה:
http://www.hidabroot.org/video/85820
 אך ודאי שלהתפלל תמיד צריך, ולא להתייאש, כי התפילות תמיד מועילות, גם אם לא מיד, הן נאספות ויוצרות שק של זכויות ששומר על המתפלל.
 אני מאמין שהמאמרים הבאים יוכלו לחזק אותך:
 למה הקב""ה רוצה שנתפלל?
http://www.hidabroot.org/article/2927
 אם הכל לטובה - אז למה צריך להתפלל?
http://www.hidabroot.org/he/article/3024
 האם מותר לאדם להתפלל על זיווג מסויים?
http://www.hidabroot.org/he/article/116170
 איך להבחין בעצת היצר הרע כאשר היצר הרע מתחפש ליצר הטוב:
http://www.hidabroot.org/article/107249
 בברכה,
דניאל בלס"
227912,https://www.hidabroot.org/question/227912,"ז' סיון התשע""ז ",01.06.17,בנימין שמואלי,ברכה על מים בחדר כושר,"שלום, אני בחדר כושר שעתיים בערך ואני שותה כל כמה דקות, מספיק לברך פעם אחת בהתחלה או כל כמה זמן?","שלום וברכה
מספיק ברכה אחת בהתחלה.
בברכה,
בנימין שמואלי"
227884,https://www.hidabroot.org/question/227884,"ז' סיון התשע""ז ",01.06.17,בנימין שמואלי,אוכל נלווה,"צריך לברך על אוכל נלווה כגון עגבניות שאוכלים ליד הבורקס שבאים מחמת הבורקס למשל אני אוכל פתיתים וקציצה ואחרי שהתחלתי לאכול פתאום נזכרתי שיש עגבנים ולקחתי לי כמה, צריך לברך עליהם?","שלום וברכה
אם העגבניה באה להטעים את הבורקס כמו מלפפון חמוץ לבשר וכדו' אין צרוך לברך. אולם בדרך כלל יש הנאה בפני עצמה מהעגבניה, על כן יש לברך עליה בנפרד.
בהצלחה,
בנימין שמואלי"
227873,https://www.hidabroot.org/question/227873,"ז' סיון התשע""ז ",01.06.17,בנימין שמואלי,כפכפים תפילה וצניעות,"שלום וברכה כבוד הרב! ברצוני לשאול, הרבה פעמים אני מסתובבת עם כפכפים(ללא גרביים) בבית. האם זה בסדר ליד אחי? לעיתים גיסין נמצא אצלנו. האם כשאני קמה בבוקר אני חייבת מיד ללבוש גרביים מחשש שעבור לידו? ממש קשה לי כל פעם כשאני רוצה להתפלל ללבוש גרביים.האם יש מקום להתיר להתפלל עם כפכפים? תודה רבה!!!","שלום וברכה
אם החצאית מגיעה עד לקרסול, את לא צריכה ללבוש גרביים בפני אחיך או גיסך, אם אין הרגל מכוסה לגמרי יש לכסות את הרגל בפני אחיך או גיסך.
יש להקפיד מאוד להתפלל עם נעליים שהיית עומדת בפני אדם חשוב ונראה שכפכפים אינם ממלאים דרישה זו.
בברכה,
בנימין שמואלי"
227860,https://www.hidabroot.org/question/227860,"ז' סיון התשע""ז ",01.06.17,בנימין שמואלי,ברכות התורה - בחג שבועות,בחג שבועות התעוררה לי שאלה זו . אחרי סעודת חג חברי הלך לישון לזמן קצר . אחרי שקם מעט לפני החצות אז הוא ברך את כל ברכות התורה והשחר כפי שהלכה מחייבת . והלך לבית הכנסת לעשות תיקון ליל שבועות ולמד עד הבוקר . השאלה היא האם בעלות השחר הוא מחוייב לברך שוב את ברכות התורה ? תודה ובברכת התורה,"שלום וברכה
לא יברך שנית.
בברכה,
בנימין שמואלי"
227915,https://www.hidabroot.org/question/227915,"ז' סיון התשע""ז ",01.06.17,בנימין שמואלי,הנהגה,"שלום לרב. בבית הכנסת שבעירנו, בו אני מתפלל מידי יום, הנהיג הרב זצ""ל שאין לומר 13 מידות בשחרית ובמנחה אחרי חזרת הש""צ ,אלא ישר לעבור לנפילת אפיים (רחום וחנון לדוד.....) ממה שאני הבנתי, זאת משום שפעם המתפללים היו אומרים בכוונה ובהכנעה את הוידוי ,לאחר השלוש עשרה מידות ולצערנו היום אומרים את הוידוי ללא כוונה ראויה ובמהירות. ראוי לציין שאותו רב היה גם הרב הראשי בעיר וכמו כן מוכר מאוד בציבור הרבני ובן לשושלת רבנים גדולים כמו כן היה תלמיד בישיבת פורת יוסף. השאלה הראשונה היא: האם יש בסיס להנהגה זו? השאלה השנייה היא :אם אני בתור מתפלל יכול לומר באופן עצמאי לאחר חזרת הש""צ ווידוי ונפילת אפיים לבדי למרות הנהגת המקום, בזמן שאני פורש מהציבור שישר נופל אפיים? השאלה השלישית היא: מה קורה שיש רבנים באותו בית הכנסת,שדרך אגב בחלקו הוא גם כולל אברכים ,שעולים בתור שליחי ציבור שהם מלמדים ולומדים בכולל והם למרות הנהגת הרב של בית הכנסת אומרים וידוי ושלוש עשר מידות לאחר החזרה. מה עליי לעשות?","שלום וברכה
זה נוסח אשכנז וכנראה הוא שינה לנוסח אשכנז.
אין לשנות מהציבור כאשר מתפללים איתם. ניתן לצאת החוצה ולומר את הוידוי או לומר בצינעא בין התפילה בלחש לחזרת הש""ץ.
אם המניין אומר את התחנון כנוסח ספרד ניתן לומר את כל התחנון.
בברכה,
בנימין שמואלי"
227858,https://www.hidabroot.org/question/227858,"ז' סיון התשע""ז ",01.06.17,הלל מאירס,ברכת הלבנה לספרדי במניין של אשכנזים,אני ספרדי ומתפלל עם אשכנזים. האם אני יכול להגיד איתם ברכת לבנה למרות שלא הגיע הזמן לפי השולחן ערוך. יש חשש שאני ישכח להגיד כשיגיע הזמן. או שעדיף לעשות לעצמי תזכורת כדי שלא אשכח? תודה,"שלום רב,
גם ספרדי שמתפלל במניין של אשכנזי אינו יכול לעשות ברכת הלבנה לפני שיעברו שבעה ימים וכפסק השלחן ערוך אורח חיים (סימן תכו סעיף ד). וע""ע בספר חזון עובדיה חנוכה (עמודים שנו-שסג). ולכן עליך לעשות לעצמך תזכורת שלא תשכח לעשות ברכת הלבנה.
בברכה,
הלל מאירס"
227904,https://www.hidabroot.org/question/227904,"ז' סיון התשע""ז ",01.06.17,הלל מאירס,האם מברכים אחרי שמתפנים בשירותים?,"שלום וברכה, אחרי שירותים צריך לעשות נטילה עם ברכה? תודה","שלום רב,
כן, יש ליטול ידיים ולברך אשר יצר.
בברכה,
הלל מאירס"
227801,https://www.hidabroot.org/question/227801,"ה' סיון התשע""ז ",30.05.17,הלל מאירס,"טעה ובירך על ""על קביעת מזוזה"" במקום ""לקבוע מזוזה""","שלום כבוד הרב, היום קבעתי מזוזה ובירכתי בטעות ""ברוך אתה ה'... אשר קידשנו במצוותיו וציוונו על קביעת מזוזה"" , וצריך להגיד ""וציוונו לקבוע מזוזה"" יצאתי ידי חובה? תודה רבה וחג שמח","שלום רב,
נכון שמי שקובע לעצמו מזוזה מברך ""אשר קדשנו במצוותינו וציוונו לקבוע מזוזה"" (שלחן ערוך יורה דעה סימן רפט סעיף א. וכן ראה בשו""ת יביע אומר חלק ח' חלק יורה דעה סוף סימן כז), ורק מי שקובע מזוזה בשליחות אדם אחר מברך ""אשר קדשנו במצוותיו וציוונו על קביעת מזוזה"" (רמב""ם הלכות ברכות פרק יא הלכה יב-יג. וכן ראה בספר הליכות עולם חלק ח' עמודים רמו-רמז ד""ה והנה, שציין לעוד ראשונים שכתבו כן).
מכל מקום זהו רק לכתחילה, אולם בדיעבד מי שקבע מזוזה לעצמו ובירך בטעות ""על קביעת מזוזה"" במקום ""לקבוע מזוזה"", יצא ידי חובה (שלחן ערוך הרב אורח חיים סימן תלב סעיף ד. וכן הובא בכף החיים שם אות ז. וע""ע מה שהביא בזה בספר בירור הלכה על יורה דעה עמודים רצז-חצר).
בברכה,
הלל מאירס"
227792,https://www.hidabroot.org/question/227792,"ה' סיון התשע""ז ",30.05.17,בנימין שמואלי,נטילת ידיים לפני תהילים,שלום רב רציתי לדעת האם יש צורך בנטילת ידיים לפני קריאת תהילים? תודה רבה.,"שלום וברכה
אין חובה ליטול ידיים לפני קריאת תהילים.
בברכה,
בנימין שמואלי"
227728,https://www.hidabroot.org/question/227728,"ד' סיון התשע""ז ",29.05.17,בנימין שמואלי,להתפלל מול מראה,אם ניתן להתפלל /לעשות קידוש בבית מול מראה או לחילופין שמראה משקיפה מהצד ורואים את עצמנו?,"שלום וברכה
מותר לקדש ולומר ברכות מול מראה. רק בשעת התפילה אין לעמוד מול מראה.
מן הצד מותר.
בברכה,
בנימין שמואלי"
