Id,Url,Heb Date,En Date,Rabby,Title,Question,Answer
162709,https://www.hidabroot.org/question/162709,"י' תשרי התשע""ו ",23.09.15,http://www.hidabroot.org/he/question/81332,משחקי קופסא בשבת,האם מותר לשחק במשחקי קופסא בשבת? (לא לילדים אלא למבוגרים) (לספרדים אם זה משנה),http://www.hidabroot.org/he/question/81332
162632,https://www.hidabroot.org/question/162632,"ט' תשרי התשע""ו ",22.09.15,בנימין שמואלי,מגבונים בשבת--->,"האם מותר להשתמש לכתכליה במגבונים בשבת או שיש חשש סוחט?! האם יש הבדל בין ללילדים,תינוקות או מבוגרים?והאם יש עדיפות למגבוני נייר","שלום וברכה
מגבוני נייר לחים עדיפים מאשר מגבוני עלבד.
לכתחילה אין להשתמש במגבונים יש להקל לקנח בנחת תינוקות בעת הצורך.
בברכה,
בנימין שמואלי"
162241,https://www.hidabroot.org/question/162241,"ח' תשרי התשע""ו ",21.09.15,בנימין שמואלי,סומק בשבת,שלום. שאלתי בעבר רב אם מותר לשים סומק בשבת והוא אמר שמותר. לפני כמה ימים חברה אמרה לי שסומק על בסיס שמן שהוא דחוס - אסור בשבת. האם זה נכון?,"שלום וברכה
נכון מאוד. רק אבקה מותרת בשימוש בשבת.
בברכה,
בנימין שמואלי"
162019,https://www.hidabroot.org/question/162019,"ח' תשרי התשע""ו ",21.09.15,בנימין שמואלי,מדליקה נירות שבת אך לא מקבלת את השבת עדיין,"שלום כבוד הרב ברצוני לדעת האם זה בבסדר שאני מדליקה נירות שבת ומברכת, ך מוסיפה שאאני מקבלת את השבת , וזה משום שאני צריכה לנסוע באוטו לבית הכנסת וכל זה נעשה לפני כניסת השבת, האם זה בסדר? ורק במוצ""ש אני מחזירה את האוטו חזרה לביתי.","שלום וברכה
אם את מבנות ספרד אין בזה כל חשש.
בברכה,
בנימין שמואלי"
162144,https://www.hidabroot.org/question/162144,"ח' תשרי התשע""ו ",21.09.15,בנימין שמואלי,מדוע אסור להשתמש בכסף בשבת,אני בעלת תשובה כבר 6 שנים וניסיתי להסביר לחברתי מה כוחה שלך שבת היא טוענת שהיא מבינה הכול רק היא לא מבינה מה הסיבה שלא ניתן להישתמש בכסף בשבת הסברתי לה שזה מוקצה שההסבר לכך הוא שלא הקצת להישתמש בו לפני שבת וזה מה שחכמינו כתבו זה עדיין לא מובן לה מה אני יכולה להשיב לה על מנת שתבין מה הסיבה שזה אסור??,"שלום וברכה
כסף הוא מוקצה מאחר ואסור להתעסק במסחר בשבת הרי אין כל שימוש לכסף ודינו כעצים ואבנים שאין לה כל שימוש בשבת. כל דבר שאין לו כל שימשו בשבת אסור לטלטלו
בברכה,
בנימין שמואלי"
162156,https://www.hidabroot.org/question/162156,"ח' תשרי התשע""ו ",21.09.15,בנימין שמואלי,האם מותר ביום טוב להחזיר את המרק לפלטה אחרי שהורדנו אותה,שלום רב יש לי כמה שאלות בבקשה תענו לי 1. האם אפשר ביום טוב להוסיף מיים למיחם? כי אפשר בישול לא? 2. האם אפשר ביום טוב לנגן על כלי נגינה? 3. האם מותר להרוג נפשות כלומר נמלים ביום טוב? בשבת אני יוןדעת שאסור אבל ביום טוב מותר? ואם זה גורם לצער כגון מצאתי ביום טוב נמלים בחדר שלי ליד המיטה וגרמו לי לאי נוחות ולא יכולתי לישון בחדר. מה היתי אמורה לעשות לפעול במצב שכזה? 4.למה בראש השנה זה 2 ימים טוןבים ברצף ועושים את זה פעמיים הסעודה והברכות? זה בשביל מי שלא עשה טוב אז אלוקים נותן הזדמנות שניה? 5. ביום טוב האם מותר להכין שתיה בלי כוס שניה ושלישית? כלומר ישר למזוג מהמייחם? 6. בשבת נס קפה שוקו לא צריך כוס שלישית? רק תה? 7.מותר לצחצח שיניים ביום טוב? זה לא נחשב לסחיטה? כגון לשבת? 8. לחפוץ את השיער מותר ביום טוב? גם זה איך אפשר שלא יחשב כסחיטה? 9.האם מותר ביום טוב להדליק נר נדמה לעילוי נשמת נפטר מאש לאש? 10. מותר ביום טוב להחזיר את המרק לפלטה אחרי שהורדנו אותה? כי בשבת ידוע לי שאסור להחזיר סיר שמלא מיים כגון תבשיל מרק חזרה לפלטה כי זה נחשב בישול... מחילה על השאלות הרבות תודה על המענה שיהיהגמר חתימה טובה,"שלום וברכה
סליחה על האיחור בתשובה
1. אסור להכניס מים קרים כי זה גורם להפעלת החשמל. מותר להכניס מים שחוממו לפני כן.
2. אסור.
3. אסור.
4. אמרת נכון ברובד הרמז. שהקשב""ה נתן יומיים דין כדי שאנשים חלשים ייותר ישפטו ביום השני שהדין קל. על פי הפשט מאחר וזה ראש חודש ובזמנים עברו לא קבעו ראש חודש עש שבאו העדים שראו את הלבנה ועל כן היו עושים ביום השלושים לאלול ראש השנה שמא יבואו עדים כבר היום, אם לא באו באותו יום היו עושים יום נוסף ראש השנה ועל כן קבעו לדורות שתמיד היהי ראש השנה יומיים.
5. מותר.
6. נס קפה לא צריך. יש להחמיר בשוקו.
7. כמו בשבת.
8. כמו בשבת.
9. אין להדליק נר נשמה.
10. מותר.
בברכה,
בנימין שמואלי"
162273,https://www.hidabroot.org/question/162273,"ח' תשרי התשע""ו ",21.09.15, ,האם מותר להסיר איפור בשבת?,"שלום לכבוד הרב, אני מתאפרת לפני שבת. האם בשבת מותר לי לשטוף את הפנים בסבון ומים בשביל לא לישון עם האיפור, כי זה עושה לי פצעים.
תודה חתימה טובה.","שלום רב,
מותר להסיר איפור בשבת בעזרת מים וסבון נוזלי, רק תיזהרי לא לסחוט צמר גפן וכיוצא בזה.

מקורות: יעויין בספר ארחות שבת חלק א' (פרק טו סעיף נט).
גמר חתימה טובה,
הלל מאירס
 "
161620,https://www.hidabroot.org/question/161620,"ז' תשרי התשע""ו ",20.09.15, ,"מותר לאכול אצל מחלל שבת,בשבת ובחול?","קרוב משפחה מחלל שבת. מותר לאכול אצלו בשבת או בחול, בכלים שלו שודאי לא הוטבלו?","שלום וברכה
אם אתם בטוחים שכל האוכל כשר יש מקום להתיר לאכול אצלו ביום חול ולא בשבת.
בברכה,
בנימין שמואלי
 "
160843,https://www.hidabroot.org/question/160843,"ז' תשרי התשע""ו ",20.09.15,בנימין שמואלי,AMAZON,שלום כבוד הרב! רציתי לדעת אם מותר למכור בשבת דרך AMAZON בענין שאני לא מתעסק בזה כלום בשבת רק מקבל ההזמנות. תודה רבה!,"שלום וברכה
מותר למכור לנכרי באמזון אף אם הוא הגיש את הבקשה בשבת.
בברכה,
בנימין שמואלי"
161725,https://www.hidabroot.org/question/161725,"ז' תשרי התשע""ו ",20.09.15,הלל מאירס,האם צריך לשבת בזמן שעושים הבדלה?,האם צריך לשבת בהבדלה כדי לצאת ידי חובה? תודות,"שלום רב,
יש בזה מנהגים שונים אם לעמוד או לשבת בזמן שעושים הבדלה (יעויין שלחן ערוך ורמ""א אורח חיים סימן רצו סעיף ו, ומשנה ברורה שם, ופסקי תשובות אות יג).
ודעת הגר""ע יוסף זצ""ל, שלכתחילה יש לשבת בשעת ההבדלה במוצאי שבת ובמוצאי יום טוב, בין המבדיל ובין השומעים. ושמכל מקום במקום שנהגו לעמוד יש להם על מה שיסמוכו (ראה שו""ת יחוה דעת חלק ד' סימן כו, ושו""ת יביע אומר חלק ט' חלק אורח חיים סימן פב אות כ, וחזון עובדיה שבת חלק ב' עמוד תד).
בברכה,
הלל מאירס"
160806,https://www.hidabroot.org/question/160806,"ז' תשרי התשע""ו ",20.09.15,הלל מאירס,בסעודה רביעית אומרים מגדול או מגדיל?,"שלום, בסעודה רביעית אחרי שיצאה שבת האם על סעודה זו בברכת המזון אומרים מגדול או מגדיל? תודה","שלום רב,
לפי דעת הבן איש חי (שנה ב' פרשת ויצא אות כז) בברכת המזון של סעודה רביעית אומרים ""מגדול"". ע""ש. ואם חל יום הכיפורים בשבת, ואוכל לחם במוצאי שבת, אין צורך לומר בברכת המזון ""מגדול"" (שו""ת תורה לשמה סימן קמט).

אולם לפי דעת הרב עובדיה יוסף זצ""ל בספרו הליכות עולם חלק ג' (עמוד קסו) תמיד יש לומר בברכת המזון של מוצאי שבת ""מגדיל"".
בברכה,
הלל מאירס"
161815,https://www.hidabroot.org/question/161815,"ז' תשרי התשע""ו ",20.09.15,הלל מאירס,טעה והתפלל תפילה של חול בשבת,אני בדרך כלל משתדלת להתפלל בנוסף לתפילת שחרית גם תפילת מנחה גם בשבתות אני מתפללת תפילת מנחה אבל קורה לי לפעמים שבגלל שבסידור צריך להתפלל תחילה כמו של יום רגיל ואז קורה שאני שוכחת אחרי אשרי להוסיף את ההוספות של שבת וישר אני מתחילה בתפילת שמונה עשרה של יום חול ואז באמצע תפילת שמונה עשרה אני שמה לב שהתבלבלתי ואני לא יודעת מה לעשות. תודה רבה!!,"שלום רב,
עלייך לסיים את אותה ברכה שכבר התחלת, ואז לעבור להתפלל את התפילה של שבת.

מקורות: שלחן ערוך אורח חיים (סימן רסח סעיף ב).
בברכה,
הלל מאירס"
160620,https://www.hidabroot.org/question/160620,"ו' תשרי התשע""ו ",19.09.15,בנימין שמואלי,האם מותר ליהנות מחפץ שהובא ברכב בשבת,שלום. האם אני יכול להשתמש במשהו יקר ערך שהביאו לאבי בשבת (יש לציין שדבר זה הובא ברכב בשבת) ואם לא מה אני יכול לעשות כדי להכשיר דבר זה? תודה.,"שלום וברכה
מעיקר הדין, מותר.
בברכה,
בנימין שמואלי"
160728,https://www.hidabroot.org/question/160728,"ו' תשרי התשע""ו ",19.09.15,הלל מאירס,האם מותר לבקש בקשות בלב בשבת?,"בס""ד, האם מותר בשבת להתפלל תפילה שבלב ולבקש בקשות. ואם עשיתי כך בשבת תשובה האם טעיתי ואם כן מה עלי לעשות? תודה רבה","שלום רב,
מותר לבקש בקשות בהרהור הלב בשבת.

מקורות: הליכות שלמה חלק א' (פרק יז הערה31).
גמר חתימה טובה,
הלל מאירס"
160643,https://www.hidabroot.org/question/160643,"ו' תשרי התשע""ו ",19.09.15,-------,האם מותר לגדל כלב?,האם מותר לגדל כלב? (לפי ההלכה). תודה רבה,
160559,https://www.hidabroot.org/question/160559,"ה' תשרי התשע""ו ",18.09.15,בנימין שמואלי,קפה שחור בשבת@@@,האם מותר להכין קפה''בוץ'' בשבת? אולי בכלי שלישי?,"שלום וברכה 
בכלי שלישי מותר גם לאשכנזים. הספרדים יכולים להקל מעיקר הדין אף בעירוי מכלי ראשון ולכתחילה יחמירו בזה.
בברכה,
בנימין שמואלי"
160552,https://www.hidabroot.org/question/160552,"ה' תשרי התשע""ו ",18.09.15,בנימין שמואלי,"יין ש""נסע"" בשבת", חברים שהתארחו אצלנו לסעודת שישי הביאו איתם יין במתנה. הם הגיעו לביתינו ברכב אחרי כניסת שבת. מה דינו של היין?,"שלום וברכה
ראוי לא להשתמש ביין בשבת. 
בברכה,
בנימין שמואלי"
159506,https://www.hidabroot.org/question/159506,"ד' תשרי התשע""ו ",17.09.15,בנימין שמואלי,אם אחרתי לתפילה האם עליי להצטרף או להתחיל מהתחלה,"בשבת בבוקר אני מגיעה לבית הכנסת לתפילת שחרית אבל התפילה כבר התחילה, האם אני יכולה להצטרף לתפילה עם הציבור לקטע בו הגיען או שעליי להתפלל לבד עד המקום בו הם נמצאים בתפילה ואז להצטרף.","שלום וברכה
עדיף להתפלל את כל התפילה כסידרה.
בברכה,
בנימין שמואלי"
159505,https://www.hidabroot.org/question/159505,"ד' תשרי התשע""ו ",17.09.15,בנימין שמואלי,מה מקור המנהג להישאר כל השבת עם אותם בגדים?,"יש מנהג שנשארים עם אותם בגדים כל השבת ולא מחליפים, מה מקור המנהג והאם יש לזה ביסוס בספרים.","שלום וברכה
לא ידוע לי על מנהג כזה. 
בברכה,
בנימין שמואלי"
157669,https://www.hidabroot.org/question/157669,"כ""ט אלול התשע""ה ",13.09.15,הלל מאירס,האם מותר למזוג משקה על גבי קרח בשבת?,"שלום רב, האם מותר ללעוס קרח בשבת? ואם אני מכינה משקה עם קרח בשבת, מותר קודם לשים את הקרח ואז למזוג את הנוזל? בברכת שנה טובה ומתוקה, הדס","שלום וברכה,
1. מותר ללעוס קרח בשבת.
2. נראה שאסור לשפוך מים על גבי קרח בשבת, כיוון שזה נחשב כריסוק בידיים. וכ""כ בספר מעשה השבת (פרק ד סעיף לט).
כתבה וחתימה טובה,
הלל מאירס"
157213,https://www.hidabroot.org/question/157213,"כ""ו אלול התשע""ה ",10.09.15,בנימין שמואלי,האם מותר לקרוא ספר שקשור לבית ספר בשבת?,האם מותר לקרוא ספר שקשור למקצוע בלימודים כדי להתכונן למבחן לדוגמה?,"שלום וברכה
אין איסור מעיקר הדין.
בברכה,
בנימין שמואלי"
157208,https://www.hidabroot.org/question/157208,"כ""ו אלול התשע""ה ",10.09.15,בנימין שמואלי,האם יש תכניות המסבירות את הלכות השבת בצורה מפורטת וברורה?,לערוץ הידברות היקרים. אני מתחזקת מאד בזכות ההרצאות הנפלאות שבערוץ הידברות 97. הייתי רוצה מאד ללמוד את הלכות השבת במדויק. כשאני מקשיבה להרצאות שלכם אני מבינה הרבה יותר מאשר מה שאני קוראת.,"שלום וברכה
אשרייך ואשרי חלקך.
בבקשה
http://www.shabes.net/bsd/index.php?option=com_content&view=article&id=1280:maraton&catid=103:linkshalachot&Itemid=102
בברכת כתיבה וחתימה טובה,
בנימין שמואלי"
156754,https://www.hidabroot.org/question/156754,"כ""ה אלול התשע""ה ",09.09.15, ,האם מותר להשתמש במלחייה שיש בתוכה גרגירי אורז בשבת?,האם מותר בשבת להשתמש במלחייה שהמלח בה מעורבב עם אורז? תודה,"שלום רב,
מלחייה שיש בה גרגירי אורז שנועדו למנוע היווצרות גושים במלח, מותר להשתמש בה בשבת, ואין לחוש בזה לאיסור בורר.
מקורות: אמנם בשו""ת מחזה אליהו חלק א' (סימן נא אות ה) הביא בשם הגר""א קוטלר והגר""מ פיינשטיין זצ""ל לאסור בזה. וע""ע בשמירת שבת כהלכתה חלק א' (פרק ג סעיף סו והערה ר). אולם דעת רוב אחרוני דורינו להתיר בזה, ועיקר טעמם משום שכלי זה לא נעשה לשם ברירה, אלא כדי לפזר את המלח על ידו, והמשתמש בו אין לו כל כוונה לברירת המלח מן האורז - הגרי""ש אלישיב זצ""ל והובא בספר אשרי האיש חלק ב' (סוף עמוד שכז) ויבדל לחיים הגר""נ קרליץ בספר חוט שני שבת חלק ב' (עמוד צז) וכ""כ בשו""ת בית אבי חלק ג' (סימן מז אות א) ובשו""ת מקוה המים חלק ו' (סימן יח אות ג) ובשו""ת אז נדברו חלק ב' (סימן יד) וחלק ד' (סימן כג אות ג) ובשו""ת תפלה למשה (סימן לח). וכן העלה בספר חזון עובדיה שבת חלק ד' (עמודים רטז-ריז).

וע""ע בספר הלכות שבת בשבת חלק א' (עמוד תקמז) שאם אינו יודע מזה שיש שם גרגירי אורז לכולי עלמא שרי ואין צריך להודיעו. ע""ש.
בברכה,
הלל מאירס
 "
156628,https://www.hidabroot.org/question/156628,"כ""ד אלול התשע""ה ",08.09.15, ,מה זה עירוב?,שלום כבוד הרב רציתי לדעת מה זה עירוב ומה זה טלטול? והאם אפשר לצאת שבשת עם שעון או שרשרת במקום שאין בו עירוב או שזה נחשב לטלטול?,"לכבוד השואל, 
פרטי ההלכות תוכל לראות כאן: https://www.hidabroot.org/article/57603
""עירוב"" - עושים במקלות וחוטים צורת פתח ארוך מסביב לשטח שאינו רשות הרבים מן התורה; וזה נותן לו דין של רשות היחיד ומותר להוציא חפצים מן הבית בשבת לאותו איזור. 
איסור טלטול מתיחס הרבה פעמים להוצאת חפץ מרשות לרשות בשבת, כגון מן הבית (רשות היחיד) לבחוץ, איפה שהמון אנשים עוברים (רשות הרבים) שזה אסור ונחשב כאחד מן שלשים ותשע מלאכות האסורות. 
הפוסקים הבאינו שאסור לצאת עם שעון רגיל במקום שאין עירוב. 
נהגו לצאת בתכשיטין כמו שרשרת לתכשיט. 
בברכה, 
רב נחום
 "
156454,https://www.hidabroot.org/question/156454,"כ""ג אלול התשע""ה ",07.09.15,בנימין שמואלי,עבודה בשבת וחג בתור נהג ביובית,"שלום לרב, רציתי לשאול הציעו לי לעבוד בתור נהג ביובית וצריך פעם בחודש להיות כונן בשבת, האם יהיה לי מותר לנהוג במידת הצורך בשבת?כמובן שהטלפון גם יהיה דלוק רק לחכות לשיחה במידה ותיהיה.","שלום וברכה 
אסור בהחלט לעבוד בשבת בביובית וחלילה להסכים לעבוד במקום כזה. חילול שבת דאורייתא לא לצורך.
לקראת שבת לכו ונלכה כי היא מקור הברכה בזכות מסירות נפשך למען שמירת השבת תזכה שה' יתן לך פרנסה מרווחת.
בברכה,
בנימין שמואלי"
156373,https://www.hidabroot.org/question/156373,"כ""ג אלול התשע""ה ",07.09.15,בנימין שמואלי,ראש של כבש או דג - חובה?,שלום רב האם חייב לשים על השולחן ראש של כבש או ראש של דג בראש השנה? שאלה שנייה מותר בשבת ויום טוב להוציא כביסה שתיליתי לפני שבת ולקפל אותה? תודה,"שלום וברכה
לא חייבים.
אין לקפל כביסה בשבת.
בברכה,
בנימין שמואלי"
156270,https://www.hidabroot.org/question/156270,"כ""ג אלול התשע""ה ",07.09.15,בנימין שמואלי,לוכד נחשים בשבת,"בס""ד לכבוד הרב שליט""א האם מותר ללוכד נחשים לעבוד בשבת?! והאם שייך בזה פיקוח נפש גם שלא שידוע שהנחש הוא ארסי?! ואם צריך להיות התשלום בהבלעה?! בתודה...","שלום וברכה
מותר לך ללכוד נחשים כדרכך למרות שאינו ארסי ואין בזה פיקוח נפש כי התירו איסור דרבנן בלבד משום צער. אסור כמובן לנסוע בשבת ברכב לצורך כך.
את השכר צריך לקחת רק בהבלעה.
בברכה,
בנימין שמואלי"
156098,https://www.hidabroot.org/question/156098,"כ""ג אלול התשע""ה ",07.09.15,בנימין שמואלי,אוהל בשבת,"בס""ד האם מותר לי לבנות אוהל בשבת? בברכת בוקר טוב, יהודה גוטליב","שלום וברכה
אסור לבנות אוהל בשבת ואיסור בניית האוהל הוא איסור תורה.
בברכה,
בנימין שמואלי"
156116,https://www.hidabroot.org/question/156116,"כ""ג אלול התשע""ה ",07.09.15,,בטעות הדלקתי אור בשבת - מה עושים?,"שלום רב, בלילה בין שישי לשבת לחצתי בטעות תוך כדי שינה על מתג האור שנמצא צמוד למיטה. מה עלינו לעשות במצב כזה? הרי שברור שלא נצליח לחזור לישון באור צהוב וחזק באמצע הלילה, וגם התינוקת עלולה להתעורר ולא להצליח להרדם. אשמח לתשובה","שלום וברכה 
אסור לכבות את האור אלא על ידי הגוי.
בברכה,
בנימין שמואלי
באיזה רגע בשבת מקבלים את הנשמה היתירה? הרב אליהו עמר מפתיע:
כל מה שרציתם לדעת על היום הקדוש ביהדות
זמני כניסת שבת ויציאת שבת"
156379,https://www.hidabroot.org/question/156379,"כ""ג אלול התשע""ה ",07.09.15,הלל מאירס,האם יש תפילת תשלומין בשבת?,"שלום כבוד הרב, כידוע מי שפספס והיה אנוס תפילת 18 של של שחרית או מנחה של יום חול יכול להשלים בתפילה הבאה ע""י שיתפלל פעמיים 18... השאלה מה קורה בשבת? ה-18 של שבת הן שונות, האם גם כאן ניתן לקיים תפילת תשלומין?","שלום רב,
גם בשבת יש מושג של תפילת תשלומין, ולכן מי שטעה או שנאנס ולא התפלל ערבית בליל שבת, יתפלל שחרית שתים ובשתיהן יאמר ""ישמח משה"". וכן אם טעה או נאנס ולא התפלל שחרית בשבת, יתפלל מנחה שתים ויאמר בשתיהן ""אתה אחד"" (ראה שו""ת יביע אומר חלק ה' חלק אורח חיים סימן יד).
בברכה,
הלל מאירס"
156039,https://www.hidabroot.org/question/156039,"כ""ב אלול התשע""ה ",06.09.15,בנימין שמואלי,חפיפת שיער בשבת,"האם מותר לחפוף שיער בשבת? הכוונה במים קרים, כי יש איסור בחמים משום גכזירת מרחצאות. השאלה היא: האם אין זה ברור שייתלשו ממנו שערות? או שזה לא פסיק רישיה או שזה פסיק רישיה דלא איכפת ליה?","שלום וברכה
בדרך כלל אין זה פסיק רישיה.
בברכה,
בנימין שמואלי"
155222,https://www.hidabroot.org/question/155222,"כ""ב אלול התשע""ה ",06.09.15,בנימין שמואלי,שימוש בשבת בברז מים מסוננים,"שמעתי בשיעור שיש עניין לא להשתמש בשבת בברזים שמהם יוצאים מים מסוננים, יש לציין שאינם עובדים על בטריות או חשמל.. אז מה הבעיה?","שלו וברכה
נהגו כל העם להשתמש ואין צורך להקפיד בדבר.
בברכה,
בנימין שמואלי"
