Id,Url,Heb Date,En Date,Rabby,Title,Question,Answer
256554,https://www.hidabroot.org/question/256554,"י""ג כסלו התשע""ט ",21.11.18,בנימין שמואלי,קדיש בשבת,"שלום כבוד הרב
רציתי לשאול שכאשר אני אומר קדיש בשבת לפני השבוע של האזכרה של אותו בן אדם מתי אני צריך להתחיל להגיד תקדיש בערב יום שישי אחרי שיר השירים או אחרי קבלת השבת בסידור?","שלום וברכה
אין צורך לומר קדיש שלאחר שיר השירים.
בברכה,
בנימין שמואלי"
256432,https://www.hidabroot.org/question/256432,"י""ב כסלו התשע""ט ",20.11.18,הלל מאירס,זריקה לפחי אשפה שונים בשבת,"ראיתי השבת פלונית זורקת אשפה לפי הסדר של הפחים (קרטונים, בקבוקים וכו') ושאלתי את עצמי האם אין בזה משום בורר בשבת? תודה!!","שלום רב,
נראה שאין בזה איסור בורר.
מקורות: כמבואר כיוצא בזה בשו""ת יביע אומר חלק ה' (חלק אורח חיים סימן לא).
בברכה,
הלל מאירס"
256416,https://www.hidabroot.org/question/256416,"י""א כסלו התשע""ט ",19.11.18, ,חילול שבת של יהודי,"שלום,
האם מותר להינות מחילול שבת של יהודי?

תודה רבה!","ילקוט יוסף קצוש""ע אורח חיים סימן שיח סעיף א' - דין הנאה ממעשה שבת 
א. מי שעבר ובישל בשבת, אם עשה כן במזיד, שידע שהיום שבת ומלאכה זו אסורה, אסור למבשל עצמו לאכול מתבשיל זה לעולם, [אפילו אחר השבת], ולאחרים מותר לאכול מהתבשיל במוצאי - שבת מיד. ואף אם בישל במזיד לצורך אחרים, התבשיל מותר לאחרים במוצאי - שבת מיד.  ואין צריך להמתין במוצאי - שבת שיעור שיספיקו לבשל את המאכל במוצאי - שבת.
ג. המבשל בשבת בשוגג, דהיינו שהיה סבור שמלאכה זו מותר לעשותה בשבת, או שעשה כן על פי הוראת חכם שטעה בהוראה, או שחשב שעדיין לא נכנסה השבת, בכל כיוצא בזה התבשיל אסור בו ביום בין לו בין לאחרים. ובמוצאי שבת התבשיל מותר באכילה גם למבשל מיד, ואין צריך להמתין בכדי שיעשו. [ומה שמצוי כיום באיזה אנשים האומרים על כל דבר ""אין בזה כלום"" ואף שמסבירים להם את ההלכה אינם מקבלים, אינו חשיב כשוגג, אלא הדבר נחשב כעושה מלאכה במזיד]. ויש אומרים שבמקום צורך יש להקל בשוגג ליהנות מאותה מלאכה אף בשבת עצמה, אולם אין להקל בזה לספרדים אף במקום צורך,
וכל זה בדבר שיש בו בישול מן התורה, אבל בדבר שאין בו איסור בישול אלא מדרבנן, ועשה כן בשוגג, מותר ליהנות מאותה מלאכה כמבואר להלן סעיף סט.
ה. הדבר פשוט שדין איסור הנאה ממלאכת שבת שייך בכל מלאכות שבת, ולא רק במלאכת מבשל, [מלבד במלאכת בורר מעיקר הדין כאשר יבואר להלן סעיף ע', ולענין מלאכת הוצאה ראה להלן סעיף סו]. ולכן גם מי שעבר על מלאכת מבעיר, או טוחן, או מלבן וכל כיו""ב, אסור ליהנות מאותה מלאכה בשבת, כמבואר.
ח. חילוני מומר לחלל שבת בפרהסיא, שעבר ועשה מלאכה האסורה מן התורה בשבת לצורך אחרים, במזיד, אם עשה כן באופן ארעי [ולא בקביעות בכל שבת], מותר לאחרים ליהנות ממלאכתו במוצאי - שבת מיד, ואין צריך להמתין בכדי שיעשו, ודינו כמבואר לעיל, ובפרט אם הדבר נעשה בניגוד לרצונם. אבל אם עושה כן באופן קבוע, כגון בעל מסעדה או בית מלון המבשל בקביעות לצורך אחרים בשבת במזיד, אסור גם לאחרים ליהנות מאותו תבשיל לעולם, אף אם לא ציוה אותו לבשל בשבילו בשבת. דכיון שהוא עושה כן במזיד בקביעות, יש לאסור בזה כמו למבשל עצמו. [ילקוט יוסף שבת כרך ג עמוד כא]. 
 "
256412,https://www.hidabroot.org/question/256412,"י""א כסלו התשע""ט ",19.11.18,בנימין שמואלי,יש אנשים מסורתים שעושים שהולכים לבית כנסת ואחכ רואים טלויזיה אלוקים מקבל את הקידוש והתפילה שלהם?,"יש אנשים מסורתיים שהם לא שומרים שבת אבל יעשו קידוש וישרו ""שלום עליכם"" בהתלהבות שמסביבם מצלמים את הפלאפון יעשו קידוש יעשו סעודת שבת אבל אחכ כל אחד הולך לענינו אלוקים מקבל את התפילות האלה?
או שיש מישהי שלבושה חשוף אבל מתפללת כל בוקר , ובוכה בתפילה באמת מתפללת בכוונה.... אלוקים שומע את התפילה שלה?
או שעדיף שלא יתפללו ולא יעשו כלום?","שלום וברכה
בורא עולם אוהב את בניו ולמרות שהם טועים בדרכם ומחללים שבת בשוגג ובאונס עקב חינוך לקוי וכדו' הרי שאין ספק שהשם שמח בקידוש שהם עושים ומקבלים את השבת ומכבדים אותה לפי הבנתם ובוודאי הזכות הזאת תעמוד להם לחזקם ולקרבם לבורא עולם עד שיגיעו בעז""ה לשמירת שבת כראוי.
כך גם לעניין התפילה כאשר ביום יום הולכים בחוסר צניעות עקב חוסר ידע או חינוך לא נכון בכל זאת התפילות יש להם מעלה גדולה והם מתקבלות אצל בורא עולם באהבה גדולה.
השם הטוב יתן לכל בניו ובנותיו את הכוחות לשוב איליו בלב שלם ולקיים את כל המצוות כראוי.
בברכה,
בנימין שמואלי"
256345,https://www.hidabroot.org/question/256345,"י' כסלו התשע""ט ",18.11.18,הלל מאירס,האם מותר לשחק כדורגל?,האם מותר לשחק כדורגל? תודה רבה,"שלום רב,
1. מותר לשחק כדורגל ביום חול (ועיין שו""ת תשובות והנהגות חלק א' סימן תקנב).
2. לגבי משחק כדורגל בשבת - לפי מנהג הספרדים מעל גיל חינוך (שש ומעלה) אין לשחק כדורגל בשבת (ראה חזון עובדיה שבת חלק ג' עמודים צט-קא).
ולפי מנהג האשכנזים, אסור לשחק כדורגל על אדמה או דשא בשבת. ואפילו על משטח מרוצף, כגון על מגרש מרוצף אספלט או בטון. אבל אין לאסור לשחק על גבי משטח מרוצף שבתוך הבית.
ומכל מקום אחרי גיל בר מצוה ודאי רצוי להימנע אפילו ממשחק בתוך הבית, כי השבת, חמדת הימים, לעונג ניתנה, עונג רוחני מעין עולם הבא, וכל המכבדו מעשות דרכיו - נותנים לו נחלה בלי מצרים (שמירת שבת כהלכתה חלק א' פרק טז סעיפים א, ו).
בברכה,
הלל מאירס"
256302,https://www.hidabroot.org/question/256302,"ט' כסלו התשע""ט ",17.11.18,בנימין שמואלי,שאלה בדין בורר,"הייתי השבת בבית מלון.
בחדר האוכל היו 2 תבניות גדולות, באחת מהן היו עופות ובאחת מהן היו ירקות.
בתבנית של הירקות היתה כף הגשה גדולה.

לקחתי את הכף של הירקות והשתמשתי בה לקחת חתיכת עוף. אחר כך הנחתי אותה חזרה בתבנית של הירקות.

אחר כך המלצרית ביקשה ממני להעביר את הכף
מהתבנית של הירקות לתבנית של העוף
כדי שהירקות לא יתלכלכו יותר מדי ברוטב של העוף.
האם עברתי על איסור בורר? או שזה לא נחשב ברירה כלל?","שלום וברכה
לא עברת על איסור בורר. אבל צריך להיזהר מאוד בדבר שלא להכשיל אחרים באכילת פרווה במחשבה שזה פרווה.
בברכה,
בנימין שמואלי"
256291,https://www.hidabroot.org/question/256291,"ט' כסלו התשע""ט ",17.11.18,הלל מאירס,עד איזו שעה אפשר לעשות הבדלה במוצאי שבת?,עד איזו שעה אפשר לעשות הבדלה במוצאי שבת? תודה רבה,"שבוע טוב,
אפשר לעשות הבדלה כרגיל עד עלות השחר של יום ראשון. 
וראי עוד https://www.hidabroot.org/question/228935
בברכה,
הלל מאירס"
256276,https://www.hidabroot.org/question/256276,"ח' כסלו התשע""ט ",16.11.18,הלל מאירס,האם צריך להטביל קומקום חשמלי ומיחם של שבת?,"שלום וברכה,

ברצוני לדעת האם צריך להטביל קומקום חשמלי ומיחם של שבת?

אשמח לתשובה בהקדם.
תודה רבה
גילה","שלום רב,
יש להקדים שכל החיוב של טבילת כלים הוא דווקא אם המיחם מיוצר ע""י חברה שנמצאת בבעלות של גויים, ובאופן כזה ההלכה היא כדלקמן:
1. דעת הרב עובדיה יוסף זצ""ל, שטוב להחמיר להטביל מיחם חשמלי. ואם חושש שאם יכניסנו למים, הקומקום עלול להתקלקל, טוב שיתן אותו במתנה לגוי, ויחזור וישאל אותו מהגוי, כי השואל כלים מן הגוי פטור מלהטבילם, כיוון שלא קנאם להיות שלו (הליכות עולם חלק ז' עמודים רסה-רסו).
אמנם עצה זו אינה מועילה לכל הדעות (יעויין בט""ז אורח חיים סימן שכג סק""ו ויורה דעה סימן קכ ס""ק יח שעצה זו אינה מועילה אלא לפי שעה דהיינו לאותו שבת או בחול כל זמן שאין לו מקווה, אבל לאחר השבת או שיזדמן לו מקווה כיוון שישתקע עולמית ביד ישראל ודאי הוי כלקוח בידו וחייב בטבילה, אלא שכיוון שאין זה מפורש בפוסקים יש להיזהר שיטביל כלי אחר עמו משום חשש ספק ברכה. והובא במשנה ברורה סימן שכג ס""ק לה).
2. יש עוד עצה לתת את המיחם לחשמלאי שיפרק חלק מן הכלי באופן שיתבטל ממנו תורת כלי, ובאופן שרק חשמלאי יודע להרכיב חלק זה בחזרה (אולם אם כל אדם יודע להרכיב חלק זה בחזרה אינו מועיל), ואחר כך ירכיבו חשמלאי יהודי מחדש, וייחשב על ידי זה ככלי שנעשה על ידי אומן יהודי, שפטור מטבילה (יסוד עצה זו על פי מה שכתב החכמת אדם כלל עג סעיף יג, והובא בפתחי תשובה יורה דעה סימן קכ סק""א. וכן הוא בספרו בינת אדם שער איסור והיתר תשובה סו. וכ""כ עצה זו לגבי כלי חשמל בשו""ת קובץ תשובות חלק א' סימן ג אות ב, ובשו""ת מנחת שלמה חלק ב' סימן רנ אות ד, ובשו""ת באר משה חלק ד' סימן ק, ובשו""ת אבן ישראל חלק ט' סימן עב, ובשו""ת תשובות והנהגות חלק א' סימן תנ. אמנם יש לציין לתשובת הגרמ""ש קליין שליט""א בקובץ מבית לוי חלק יד' עמודים סח-עד, ולדעתו לא מהני עצה זו. והסכים עמו הגר""ש וואזנר זצ""ל בתשובתו שם עמודים עד-עה. וכן הוא עוד בספרו שו""ת שבט הלוי חלק י' סימן קכח).
עצה זו מועילה דווקא אם החשמלאי יפרק וירכיב בכלי עצמו, כגון בגוף החימום, אבל בדברים שמחוצה לו כגון החוט או התקע, איננו מבטלנו בכך מתורת כלי, ועודנו חייב בטבילה (שו""ת מנחת שלמה שם, ושלחן ערוך המקוצר חלק ד' סימן קלח סעיף י).
3. אולם באמת עד כמה שידוע אין חשש להטביל את המיחם, כי אם מחכים אח""כ יום יומיים כדי שיתייבשו כל החלקים הפנימיים שלו, לא נגרם לו כל נזק (ניתן גם לייבש את הקומקום בעזרת 'פן' וכיוצא בזה), וכמו שכתב בספר הכשרות (פרק ד הערה פח) שהניסיון מורה שבדרך כלל המכשיר לא ניזוק כלל, ומאות ואלפים שהוטבלו, נכנסו ויצאו בלי פגע. ע""ש.
בברכה,
הלל מאירס"
256278,https://www.hidabroot.org/question/256278,"ח' כסלו התשע""ט ",16.11.18,הלל מאירס,האם מותר לקלוע צמה בשבת?,"קליעת שיער לצמה בשבת, איזה איסור יש בכך? מאיזו מלאכה מל""ט מלאכות? תודה","שלום רב,
יש איסור מדרבנן לקלוע צמה בשבת משום שדומה לבניין.
מקורות: שלחן ערוך (סימן שג סעיף כו) ומשנה ברורה (ס""ק פב).
שבת שלום,
הלל מאירס"
256209,https://www.hidabroot.org/question/256209,"ז' כסלו התשע""ט ",15.11.18,הלל מאירס,האם מותר לתת לאשתי מתנה בשבת?,"שלום וברכה, קניתי לאשתי מתנה מעוצבת וארוזה יפה מהחנות.
האם מותר לי לתת לה את המתנה הזאת בשבת?

תודה רבה לכם!!","שלום רב,
יש איסור לתת מתנות בשבת משום שדומה למקח וממכר, ורק אם זה לצורך שבת מותר (ראה משנה ברורה סימן שו ס""ק לג).

אמנם גם מתנה שאינה לצורך שבת יש עצה להקנות לה אותה מערב שבת על ידי אחר, באופן שיגביה את המתנה, ויאמר: ""אני זוכה לה לפלונית מתנה זו"", ואז מותר לך לתת לה את המתנה בשבת אם אין עליה תורת מוקצה (שו""ת יחוה דעת חלק ג' סימן כא).
בברכה,
הלל מאירס"
256257,https://www.hidabroot.org/question/256257,"ז' כסלו התשע""ט ",15.11.18,הלל מאירס,האם מותר לסדר בגדים בתוך הארון בשבת?,"האם מותר לסדר יפה בגדים בתוך הארון בשבת?

תודה רבה!","שלום רב,
אין לסדר בגדים בארון בשבת משום איסור מכין משבת לחול, ובאופנים מסוימים יש בזה גם משום איסור בורר.
בברכה,
הלל מאירס"
256258,https://www.hidabroot.org/question/256258,"ז' כסלו התשע""ט ",15.11.18,הלל מאירס,האם מותר לקצוץ ירקות עם סלייסר בשבת?,"האם מותר לקצוץ ירקות עם קוצץ ידני בשבת (סלייסר)?

תודה רבה!","שלום רב,
אם הסלייסר קוצץ את הירקות דק דק - אסור להשתמש בו בשבת אפילו בסמוך לסעודה. ואם הוא קוצץ אותם לחתיכות גדולות - מותר.
מקורות: על פי המשנה ברורה (סימן שכא ס""ק מה). וכן פסק בנד""ד בשו""ת יבא ידיד (חלק אורח חיים סימן לו). 
בברכה,
הלל מאירס"
256182,https://www.hidabroot.org/question/256182,"ו' כסלו התשע""ט ",14.11.18,הלל מאירס,האם מותר לזקן להיעזר בהליכתו ברשות הרבים בשבת?,"שלום,
א. במקום שהוא רשות הרבים גמורה דאורייתא, האם מותר לתת לזקן להיסמך על ידי בהליכתו בלא הסמיכה הוא מתקשה מאוד ללכת ויש גם חשש שיפול פתאום, הסמיכה לפעמים ממש גמורה ב. האם ישתנה הדין בכרמלית?
ברוכים תהיו.","שלום רב,
מותר לזקן להיעזר על ידך בהליכה ברשות הרבים בשבת, ובתנאי שאתה לא גורר אותו אלא הוא בעצמו מגביה רגל אחת ומניח את השנייה על הארץ. והוא הדין בכרמלית.
מקורות: על פי המבואר בשלחן ערוך (סימן שח סעיף מא) ובמשנה ברורה שם. ועיין שם בביאור הלכה שיש להחמיר גם בכרמלית.
בברכה,
הלל מאירס"
256120,https://www.hidabroot.org/question/256120,"ה' כסלו התשע""ט ",13.11.18,הלל מאירס,הכנת קפה בשבת,באיזה אופן מותר להכין קפה ונס קפה בשבת? תודה רבה,"שלום רב,
אבקת קפה נמס שעברה תהליך של בישול בשעת הייצור, מותר לערות עליה מים רותחים ישר מהמיחם שעמד על גבי האש. ואם אפשר עדיף שלא לערות מכלי ראשון (ראה משנה ברורה סימן שיח ס""ק עא, שו""ת יביע אומר חלק ח' חלק אורח חיים סימן לה, וחזון עובדיה שבת חלק ד' עמודים שיג, שיט).
 
אולם בקפה נמס בטעם וניל או מוקה חלק מהרכיבים שבו עדיין לא התבשלו לגמרי, ולכן אסור לערות עליהם מים ישירות מתוך המיחם, אלא יש לערות את המים לתוך כוס ומשם יערה על הקפה (ראה הליכות שבת חלק א' עמוד רט), ורבים מהאשכנזים נוהגים שלא לערות מים רותחים על רכיבים שלא עברו בישול אפילו על ידי כלי שלישי (ראה ארחות שבת חלק א' פרק א סעיף מג).
 
ומותר לערות חלב שעבר תהליך של בישול או פסטור לתוך כוס קפה (שו""ת יביע אומר חלק ז' חלק אורח חיים סימן מ אות א-ב, ושמירת שבת כהלכתה חלק א' פרק א סעיף סא).
בברכה,
הלל מאירס"
256119,https://www.hidabroot.org/question/256119,"ה' כסלו התשע""ט ",13.11.18, ,באיזה אופן מותר להכין תה בשבת?,"שלום כבוד הרב, ברצוני לשאול:
מה אופן הכנת תה בשבת? לפי דעת הרב עובדיה יוסף זצ""ל.
תודה","שלום רב,
לפי דעת הרב עובדיה יוסף זצ""ל, אפשר לשפוך את המים שעמדו על גבי האש (כלי ראשון) לתוך כלי נוסף (כלי שני), ואז ניתן לשפוך את המים מתוך אותו כלי שני על גבי שקיות התה. 
מקורות: שו""ת יביע אומר חלק ז' (חלק אורח חיים סימן מ אות ג-ה) וחזון עובדיה שבת חלק ד' (עמוד שעח).

יש לציין שרבים מהאשכנזים נוהגים שלא לשים שקית תה אפילו בכלי שלישי בשבת, יעויין בספר ארחות שבת חלק א' (פרק א סעיף מג), ולכן הדרך המובחרת היא לבשל תמצית תה בערב שבת, וראוי להניח את התמצית על גבי דוד השבת עוד בערב שבת כדי שתישאר חמה (ראה משנה ברורה סימן שיח סוף ס""ק לט), וטוב לערות את המים לתוך התמצית (ולא להפך) לחוש לדעות שיש צביעה במשקין (שער הציון שם ס""ק סה).
בברכה,
הלל מאירס
 "
256129,https://www.hidabroot.org/question/256129,"ה' כסלו התשע""ט ",13.11.18,הלל מאירס,האם מותר להתאפר בשבת ובחג?,"בשבת וחגים - האם יש איסור להתאפר? אבקש את דעת הרב עובדיה יוסף זצ""ל. תודה רבה רבה","שלום רב,
לפי דעת הרב עובדיה יוסף זצ""ל, מותר לנשים לתת אבקת איפור על פניהן בשבת, ואף אם הפודרה צבעונית יש להקל, לפי שאינה מתקיימת. ובלבד שלא תהיה מעורבת במשחה או קרם.
אמנם גם לפי דעתו, יש להחמיר שלא להשתמש באודם שפתיים בשבת, וכן שלא להעביר סרק (צבע אדום) על הפנים בשבת (שו""ת יביע אומר חלק ו' חלק אורח חיים סימן לז).
בברכה,
הלל מאירס"
256121,https://www.hidabroot.org/question/256121,"ה' כסלו התשע""ט ",13.11.18,בנימין שמואלי,ניגוב הפנים בשבת במגבת ובמגבון,"1.איפור בשבת שמורידים בסבון ומים האם מותר לנגב את הפנים במגבת (ובעת הניגוב זה צובע את המגבת בצבע האיפור שיורד) שאריות איפור שלא יורדות מהסבון ומים.
2.האם מותר לנקות את הפנים במגבון בשבת?","שלום וברכה
1. מותר.
2. לא.
בברכה,
בנימין שמואלי"
