Id,Url,Heb Date,En Date,Rabby,Title,Question,Answer
309764,https://www.hidabroot.org/question/309764,"ג' כסלו התשפ""ג ",27.11.22,בנימין שמואלי,האם קוראים שמע שעל המיטה על המיטה?,"שלום,
קריאת שמע שעל המיטה
האם כשמע כן היא?
או שפשוט צריכה להיות סמוכה לזמן שנכנסים לישון , ולקרא בעמידה או ישיבה תלוי בחלק?","שלום וברכה
צריכה להיות סמוכה לזמן שנכנסים לישון. אפשר לקרוא בעמידה או בישיבה, על פי הקבלה ראוי לקרוא בעמידה. כמו כן יש לקרוא את הוידוי בעמדיה
בברכה,
בנימין שמואלי"
309716,https://www.hidabroot.org/question/309716,"ל' חשון התשפ""ג ",24.11.22,בנימין שמואלי,האם מישהו שלמעלה יכול להתפלל עלי מול הקדוש ברוך הוא מרצונו האמיתי?,"היי , רציתי לשאול משהו אם אפשרי שאבא שלי יתפלל עליי למעלה עליי ועל דברים טובים שיהיו לי
אני מרגישה שהוא התפלל עליי לגבי משהו שזה ממנו
זה אפשרי שלגמרי מרוצונו בלי בכוונה רישמית שלי
הוא יתפלל עליי ויגרום לי למשהו טוב?
אם כן אשמח לדעת מה המקור לזה","שלום וברכה
בגמרא בברכות יח מבואר שהמתים דואגים לחיים.  וביותר מבואר בזוהר הק' (פרשת שמות דף ט""ז ע""ב)  אי לאו בעותא דילן על חיי לא יתקיימון פלגות יומא ובתרגום  שאלמלא תפלת המתים לא היו החיים מתקיימים בעולם אפילו חצי יום.
בברכה,
בנימין שמואלי"
309720,https://www.hidabroot.org/question/309720,"ל' חשון התשפ""ג ",24.11.22,בנימין שמואלי,האם מותר לאישה לאכול לפני תפילת שחרית?,"שלום,
האם מותר לאכול לפני תפילת שחרית? קראתי בכמה מקומות שאסור, אבל אשה מחויבת בתפילה אחת ביום, ואם היא בוחרת בתפילת מנחה ולא מתפללת שחרית? איך אוכלת?","שלום וברכה
מי שאינה נוהגת להתפלל שחרית יכולה לכתחילה לאכול לפני האכילה, ראוי לומר ברכות השחר לפני האכילה.
בברכה,
בנימין שמואלי"
307022,https://www.hidabroot.org/question/307022,"כ""ז חשון התשפ""ג ",21.11.22,"[ויש עוד הרבה פרטי דינים בברכות, ואין כאן המקום להאריך].",מה מברכים על עוגת גבינה?,"עוגת גבינה, רכיבים : ק""ג גבינה ,שמנת, סוכר,
3כפות קמח , מה מברך שהכל? או מזונות?","שלום וברכה
לפי הנראה מטרת הקמח היא רק להחזיק את העוגה ולא להטעימה, ולכן ברכתה שהכל.
בברכה,
בנימין שמואלי
נימוק: בכל המאכלים, שמעורבים בו מאכלים שונים שברכותיהן שונות, הולכים לפי הרוב. מלבד קמח של דגנים, שמחמת חשיבותן מברכים על התבשיל מזונות, אפילו אם הם המיעוט. כל זאת בתנאי שהקמח נמצא במטרה להוסיף טעם. אבל אם זה רק לעשות יותר סמיך ויציב - מברכים על מה שהוא הרוב. ובמקרה שלנו, ""שהכל"" על הגבינה והשמנת.
חשוב לציין, כי יש עוגות גבינה שיש בהם קמח בשיעור כזה שהמטרה שלו הוא להוסיף טעם. כמו כן יש עוגות גבינה שיש להם תחתית אפוי שכולו בצק. בשני המקרים מברכים על העוגה ""מזונות"".
[ויש עוד הרבה פרטי דינים בברכות, ואין כאן המקום להאריך]."
309621,https://www.hidabroot.org/question/309621,"כ""ו חשון התשפ""ג ",20.11.22,בנימין שמואלי,פיטום הקטורת,אין ידי משגת לקרוא בקלף . האם מן הסידור גם נחשב ?,"שלום וברכה
בוודאי שנחשב. כך נוהגים רוב עם ישראל שלא זכו לקרוא מתוך הקלף.
בברכה,
בנימין שמואלי"
309586,https://www.hidabroot.org/question/309586,"כ""ד חשון התשפ""ג ",18.11.22,בנימין שמואלי,עניית אמן,"שלום לכבוד הרב. במידה וסיימתי את ברכת שומר את עמו ישראל לעד אמן לפני החזן, וכן אם סיימתי ברכת ישתבח לפני החזן ואמרתי אמן בעצמי בסיום הברכה, כשיגיע לשם הש""צ אח""כ ויסיים את הברכה עלי לענות אמן אחר ברכתו? תודה.","שלום וברכה
יש לענות אמן לאחר ברכת החזן.
בברכה,
בנימין שמואלי"
309482,https://www.hidabroot.org/question/309482,"כ' חשון התשפ""ג ",14.11.22,בנימין שמואלי,הנחת תפילין בעלות השחר ,אני יוצא לעבוד במפעל בשעה חמש וחצי ואין לי זמן להניח תפילין בזמן שחל החיוב - שעה זמנית בדיוק לפני זריחת החמה . אני יכול להניח תפילין במפעל אבל אני מעדיף שלא כי אין שם בית כנסת ואני מרגיש קושי לכוון בברכות ומרגיש שצריך להניח תפילין בחיפזון . ואני גם חושש לגזל זמן המעסיק שלי . האם אני יוצא ידי חובת הנחת תפילין כשאני מניח אותן בביתי או שעליי להניח במפעל,"שלום וברכה
הדרך הנכונה היא למצוא פינה בהפסקה לצורך תפילה שחוב על המעסיק לתת לך ולהניח תפילין ולהתפלל בהפסקה.
בברכה,
בנימין שמואלי"
309366,https://www.hidabroot.org/question/309366,"ט""ו חשון התשפ""ג ",09.11.22,בנימין שמואלי,האם צריך לומר וידוי בקריאת שמע על המיטה,האם צריך לומר וידוי בקריאת שמע על המיטה,"שלום וברכה
ראוי מאוד אבל לא חובה.
בברכה,
בנימין שמואלי"
309272,https://www.hidabroot.org/question/309272,"י""ב חשון התשפ""ג ",06.11.22,,מסכת ברכות,"שלום לכבוד הרב
אשמח לבאור.
כתוב במסכת ברכות ""כל שאפשר לו לבקש רחמים על חבירו ואינו מבקש,נקרא חוטא""
משמע שיש אפשרות ש ""אינו יכול לבקש""
מתי זה מתקיים.הרי להתפלל אפשר תמיד. וברור שרבה אמר זאת ללמדנו שצריך תמיד תמיד להתפלל על חבירו","שלום וברכה
דף על הדף בבא קמא דף צב עמוד א 
ובברכות (דף יב ע""ב) איתא: כל שאפשר לו לבקש רחמים על חבירו ואינו מבקש נקרא חוטא וכו' ואם ת""ח הוא צריך שיחלה עצמו עליו, והגאון רבי ישעיה ברלין (בספרו אומר השכחה אות נט) ביאר לשון 'כל שאפשר', וכי היכן מצינו צד שאי אפשר, אלא מיירי שהמתפלל הוא צדיק גדול שתפלתו נשמעת כמו רבי חנינא בן דוסא, ועל אלו נאמר כל שאפשר לו לבקש רחמים וכו', ולכן לא הובא בפוסקים הלכה זו.
בברכה,
בנימין שמואלי
 "
309217,https://www.hidabroot.org/question/309217,"ט' חשון התשפ""ג ",03.11.22,בנימין שמואלי,ברכת המזון,"שלום רב, ברצוני לדעת מה הפירוש של המשפט: וְתִתֵּן לָנוּ כֹּחַ וִיכֹלֶת וְעֵזֶר וְסִיּוּעַ לְהַעֲלוֹת מַיִּין נֻקְבִּין וּלְהַמְשִׁיךְ אַרְבַּעַת הַמּוֹחִין לְיִשְׂרָאֵל וְרָחֵל [הַגְּדוֹלָה]. תודה רבה","שלום וברכה
דברי קבלה עמוקים שלא כאן המקום לבארם.
בברכה,
בנימין שמואלי"
309140,https://www.hidabroot.org/question/309140,"ו' חשון התשפ""ג ",31.10.22,בנימין שמואלי,איך מחנכים קטנים לברכות?,"שלום רב. אני מלמדת את בני בן השלוש לברך לפני האכילה וכן נטילת ידיים בבוקר לאחר הקימה. בחלק מהפעמים הוא טועה בברכה , למראת שאני חוזרת יחד איתו על הברכה. האם אין בכך חשש של ברכה לבטלה ?","שלום וברכה
אין כל חשש ברכה לבטלה.
בברכה,
בנימין שמואלי"
309133,https://www.hidabroot.org/question/309133,"ו' חשון התשפ""ג ",31.10.22,בנימין שמואלי,"האם מותר לומר הברכה שאחרי ""נשמת כל חי"" ביום חול?",אם קוראים את נשמת כל חי ביון חול צריך להגיד בסוף את הברכה עם שם השם או רק בשבת??,"שלום וברכה
אסור לומר את הברכה אחרונה ביום חול, רק בשבת וחג.
מי שרוצה להגיד נשמת ביום חול, מסיים ""ומעולם ועד עולם אתה א-ל"", לפני ""ברוך אתה ה' א-ל מלך גדול"" וכו'.
בברכה,
בנימין שמואלי"
309134,https://www.hidabroot.org/question/309134,"ו' חשון התשפ""ג ",31.10.22,בנימין שמואלי,האם עונים אמן על פרק תהילים?,האם חייב/לא חייב לענות אמן אם שומעים מישהו אומר פרק תהילים?,"שלום וברכה
לא עונים אמן על אמירת תהילים.
אמן בתפילה עונים רק במקומות ייעודיים שתיקנו חז""ל, כמו בשמיעת סיום ברכה, קדיש וכו'.
בברכה,
בנימין שמואלי"
309123,https://www.hidabroot.org/question/309123,"ה' חשון התשפ""ג ",30.10.22,בנימין שמואלי,למה אחרי קריאת שמע מנשקים את היד?,"שלום רב
רציתי לשאול למה אחרי שמכסים את העיניים ואומרים ""שמע ישראל"" מנשקים את היד?
כיסוי העיניים הסבירו לי, שהוא נועד שאנו הולכים אחרי ה' ומקבלים את מלכותו גם בעצימת עיניים, אך לשם מה הנשיקה?
גם בברכת המזון לאחר אמירת פותח את ידיך הבנתי שפותחים ידיים כדי לקבל שפע מאלוקים, אבל לשם מה מנשקים את הידיים אחר כך?
תודה רבה","שלום וברכה
ראי כאן.
בברכה,
בנימין שמואלי"
309007,https://www.hidabroot.org/question/309007,"א' חשון התשפ""ג ",26.10.22,בנימין שמואלי,ק״ש שעל המיטה ,"בס״ד
שלום רב !
רציתי לשאול מה דינה של קריאת שמע שעל המיטה ובפרט ברכת המפיל , כל עוד ויש ילדים קטנים בבית אשר קמים בלילה ואני צריכה להתעורר אליהם ?
האם נחשבת חלילה ברכה לבטלה או שמא יש צורך לברך לאחר התעוררות פעם נוספת ?
אשמח למענה.","שלום וברכה
יש לקרוא כרגיל ולברך המפיל. אף אם מתעוררים לאחד הילדים אין מברכים שוב.
בברכה,
בנימין שמואלי"
308975,https://www.hidabroot.org/question/308975,"ל' תשרי התשפ""ג ",25.10.22,בנימין שמואלי,מניין פועלים,"אנו בית כנסת ספרדי בצפון ת""א עם מניין מצומצם 10 עד 12 מתפללים ולעיתים גם לצערנו ללא מניין.
אנו מתחילים תפילת שחרית (ותתפלל חנה) בד""כ ב 06:00 ומסיימים ב 07:00
בתקופה זו הנץ יוצא מאוחר, ואם נתחיל ב 06:00 אנו מקדימים אותו ברבע שעה.
הבעייה היא שבמניין שלנו ישנו פועל אחד שחייב לעזוב ב 07:00, כך שאם נתחיל מאוחר יותר, כמו 06:15, הוא יפסיד חלק מהתפילה, ואם הוא יעזוב את המניין, יתכן שלא נוכל להתפלל במניין.
מצד שני, אם נתחיל להתפלל ב 06:00 זה לא מסתדר עם ההלכה.
בבעייה חמורה יותר משום שהמתפלל הפועל חייב לומר קדיש.
אני רוצה להדגיש כי אנו מגובשים מאוד, ונעשה הכל לשמור על הבמניין שלנו.
שאלתי היא:
האם אנו יכולים להיחשב כמניין פועלים (למרות שיש פועל אחד) ולהתחיל את התפילה ב 06:00? או להכריח את המתפלל (הפועל) להנפסיד חלק המתפילה וקדישים אם נתחיל מאוחר יותר (06:15)?
ההרכה, זמיר","שלום וברכה
בנסיבות אלו, יש להתפלל מאוחר ככל האפשר אבל בלי שהפועל יפסיד מהתפילה כלום.  אם אין ברירה יש להקדים את העמדיה לפני הנץ במינימום הנצרך.
בברכה,
בנימין שמואלי"
308955,https://www.hidabroot.org/question/308955,"כ""ט תשרי התשפ""ג ",24.10.22,בנימין שמואלי,שחרית,"לכבוד הרב, אני מתפללת תפילת עמידה אחת ביום.
אם אני קמה 10 דקות לפני חצות ויש לי זמן להתפלל או ברכות השחר ושמע ישראל או תפילת עמידה,
מה עדיף להתפלל?
(אני יכולה להשלים עמידה במנחה).
תודה רבה.","שלום וברכה
כאישה תאמרי ברכות השחר וקריאת שמע.
את תפילת העמידה תעשי בזמן תפילת מנחה.
בברכה,
בנימין שמואלי"
308945,https://www.hidabroot.org/question/308945,"כ""ט תשרי התשפ""ג ",24.10.22,בנימין שמואל,מה עושים באמצע תפילת עמידה אם צריך לנקביו?,מה עושים באמצע תפילת עמידה אם צריך לנקביו?,"שלום וברכה
אם יכולים להתאפק אף שזה קצת לחוץ יש להתאפק ולהשלים את התפילה. אם אי אפשר להתאפק יש להפסיק בסיום ברכה ללא דיבור לצאת לשירותים ולחזור מיד לתפילה היכן שהפסקת.
בברכה,
בנימין שמואל"
308923,https://www.hidabroot.org/question/308923,"כ""ח תשרי התשפ""ג ",23.10.22,בנימין שמואלי,שעת תפילת ערבית,מבקשת לבדוק באיזה שעה מתפללים ערבית ביום 3/11/22 ט בחשון תשפ״ג ( שעון חורף),"שלום וברכה
צאת הכוכבים ב17:08 בערך. תלוי באיזה עיר.
בברכה,
בנימין שמואלי"
308914,https://www.hidabroot.org/question/308914,"כ""ח תשרי התשפ""ג ",23.10.22,בנימין שמואלי,הנחת תפילין בלי יכולת לדבר,"שלום כבוד הרב,בגלל ניתוח כרגע אין לי אפשרות להגות מילים בכלל ואני לא יודע לכמה זמן זה יימשך,השאלה היא מה אני אמור לעשות בהנחת תפילין מחר?האם אני פטור מקריאת שמע ויכול פשוט להניח בלי לקרוא?מה יש לעשות במצב הזה","שלום וברכה
אם אינ יכול להגות מילים בדיבור יש לקרוא קריאת שמע במחשבה על ידי הרהור המילים וקריאה בלב. כמובן שיש להניח תפילין אף אם אין אפשרות לקרוא את שמע.
בברכת רפואה שלימה ובריאות איתנה,
בנימין שמואלי"
308900,https://www.hidabroot.org/question/308900,"כ""ח תשרי התשפ""ג ",23.10.22,בנימין שמואלי,תהילים ללא כיפה,"חייב לחבוש כיפה?
אני נוהג לפעמים לומר פרקי תהילים בעל פה ואני בלי כיפה.להמשיך לומר פרקי תהילים בלי כיפה או אסור.
תודה","שלום וברכה
יש לכסות את הראש במשהו כובע מצחיה כל כיסוי אחר ולא לקרוא בגילוי הראש.
בברכה,
בנימין שמואלי"
308893,https://www.hidabroot.org/question/308893,"כ""ז תשרי התשפ""ג ",22.10.22,בנימין שמואלי,ברכת הגומל,שלום הרב. אם הייתי חולה במיטה יום אחד עם כאבי ראש צריך לאמר הגומל ?,"שלום וברכה
ספרדים מברכים על כך ברכת הגומל
בברכה,
בנימין שמואלי"
308869,https://www.hidabroot.org/question/308869,"כ""ו תשרי התשפ""ג ",21.10.22,בנימין שמואלי,תפילת יחיד בבית ,"מה אני צריך להתפלל בתפילת יחיד ?
והאם תפילה זאת תענה כמו תפילה בציבור ( בבית הכנסת )","שלום וברכה
ראה כאן וכאן.
בברכה,
בנימין שמואלי"
308827,https://www.hidabroot.org/question/308827,"כ""ד תשרי התשפ""ג ",19.10.22,בנימין שמואלי,האם אפשר לומר ברכת הגומל בהבדלה ?,"שלום כבוד הרב,
בליל הושענה רבה ילדתי בת בשעה טובה ומוצלחת לאחר לידה לא פשוטה.
אני רוצה לומר ברכת הגומל אך מתקשה ללכת ברגל לבית הכנסת כי עברתי ניתוח .
האם אפשר לומר ברכת הגומל בהבדלה של מוצאי שבת?","שלום וברכה
לא אומרים הגומל לפני שאת חוזרת לכוחותייך כראוי.
בברכה,
בנימין שמואלי"
308823,https://www.hidabroot.org/question/308823,"כ""ד תשרי התשפ""ג ",19.10.22,בנימין שמואלי, כמה זמן אפשר יש לברך ברכת מעין שלוש מזמן האכילה,אכלתי שלושה בורקס עד מתי אפשר לברך ברכה אחרונה,"שלום וברכה
עד 72 דקות מהאכילה או עד שתרעב מחדש המאוחר מביניהם.
בברכה,
בנימין שמואלי"
308787,https://www.hidabroot.org/question/308787,"כ""ג תשרי התשפ""ג ",18.10.22,בנימין שמואלי,האם צריך לברך הגומל גם על התינוקת?,"לפני 6 ימים עברתי ניתוח חירום קיסרי מורדמת מונשמת, במהלך הניתוח נאלצו לבצע בי ובתינוקת החיאה. ברוך השם שתינו בסדר. מתי אני צריכה לברך הגומל והאם יש לברך גם על התינוקת?","שלום וברכה
ברוך אלוקינו שהציל אותך והביא אותך לחיים ארוכים.
מברכים רק לאחר שתבריאי לגמרי ותחזרי לכוחותייך.
כאשר את מברכת את יכולה לכוון שאת מודה לבורא עולם גם על הניסים שעשה לתינוקך.
בברכת מזל טוב וחיים ארוכים בריאים ורוב נחת,
בנימין שמואלי"
308755,https://www.hidabroot.org/question/308755,"כ""א תשרי התשפ""ג ",16.10.22,בנימין שמואלי,נטילת ידים של בוקר בחצר רחצה,"שלום וברכה.
אם אין לי בבית כיור נפרד לנטילת ידיים האם מותר לי לנטול ידיים , נטילה של בוקר, בחדר רחצה בו יש שירותים? כמובן שהמכסה סגור והברכה בחוץ

אינני רוצה לנטול במטבח כי לפעמים יש כלים בכיור או ספוג לכלים
תודה רבה על ההתייחסות","שלום וברכה
בהמשך לתשובה הקודמת
עדיף ליטול ידים על הכלים ולא באמבטיה.
רק על אוכל אין ליטול ידיים בבוקר.
בברכה,
בנימין שמואלי"
308754,https://www.hidabroot.org/question/308754,"כ""א תשרי התשפ""ג ",16.10.22,בנימין שמואלי,האם אפשר ליטול ידיים באמבטיה?,נטילת ידיים של בוקר - בחדג רחצה,"שלום וברכה
באין ברירה אחרת, מותר. יש לנגב את היידים  ולברך מחוץ לאמבטיה.
בברכה,
בנימין שמואלי"
308600,https://www.hidabroot.org/question/308600,"ט""ז תשרי התשפ""ג ",11.10.22,בנימין שמואלי,ארבעת המינים וברכות,"בס""ד

שלום וברכה,

יש לי מספר שאלות:

1. האם יצאתי ידי חובה כאשר נטלתי את הלולב ביד ימין ולאחר מכן ברכתי עליו ""על נטילת לולב"", ואז לקחתי את האתרוג וברכתי על הלולב והאתרוג את ברכת ""שהחיינו"".

2. אם לא נענעתי את הלולב אחרי הברכה ורק בהלל פעם ראשונה נענעתי, האם זה בסדר?

3. אם אני נמצא בסעודה ללא לחם וברכתי ""בורא פרי העץ"" על זיתים מבושלים, ולאחר הסעודה הגישו פירות האם צריך לברך ""בורא פרי העץ"" פעם נוספת?
במידה ולא מברכים ""העץ"" כי הוא נפטר בברכה הראשונה, אבל הפרי שהגישו לאחר הסעודה הוא ""פרי חדש"" האם אפשר לברך עליו רק ברכת ""שהחיינו""?

תודה רבה .

אייל","שלום וברכה
1. יצאת ידי חובה.
2. יצאת, הנענועים לא מעכבים בדיעבד.
3. לא צריך לברך שוב בורא פרי העץ ומברכים שהחיינו.
בברכה,
בנימין שמואלי"
308573,https://www.hidabroot.org/question/308573,"ט""ו תשרי התשפ""ג ",10.10.22,בנימין שמואלי,מתי צריך לברך ברכת השחר/קריאת שמע שעושים משמרות,"הבת שלי עושה משמרות מ 12 בלילה עד 8 בבוקר.
הולכת לישון מ 8 בבוקר עד 16:00
מתי תברך ברכת השחר ?
מתי תברך קריאת שמע ?
תוסה","שלום וברכה
 תברך לפני השינה כך גם קריאת שמע תקרא לפני השינה.
בברכה,
בנימין שמואלי"
308578,https://www.hidabroot.org/question/308578,"ט""ו תשרי התשפ""ג ",10.10.22,בנימין שמואלי,שינוי נוסח תפילה,"שלום לרב,

בבית הכנסת בו אני מתפלל מאז נוסד לפני 50 שנים, תמיד היו מתפללים בו בנוסך ספרד (""תפילת כל פה"" / ""רינת ישראל"").

בשנים האחרונות הרוב המכריע של המתפללים הוא מעדות המזרח, ולמעשה למעט שני מתפללים אשכנזים (אני ועוד אחד) כל המתפללים הם מעדות המזרח.

לאט לאט בית הכנסת עובר לתפילות בנוסח עדות המזרח (סידור ""עבודה השם"" המלא) כי זה מה שרוב המתפללים מכירים ואוהבים. לא רחוק היום בוא אם ארצה או לא, כל התפילות יהיו רק בנוסח עדות המזרח.

וכאן באה שאלתי: האם במצב כזה, בו הנוסח בבית הכנסת מתחלף, עליי להתרגל בעל כורחי לנוסח החדש או שעליי לעבור לבית כנסת בנוסח ספרד אף שהוא רחוק מביתי ?

תודה","שלום וברכה
יכול להתפלל איתם בנוסח שלך ולא צריך לשנות ולא לעבור לבית כנסת אחר.אם לא נוח לך בכך תוכל ללכת לבית כנסת אחר אבל אין זה חובה.
בברכה,
בנימין שמואלי"
